sequence,sample,x,y,z,time_s
573,1,-17,-3837,-1273,0.000000000
573,2,-32,-3843,-1252,0.001200480
573,3,-27,-3839,-1261,0.002400960
573,4,-18,-3838,-1279,0.003601440
573,5,-29,-3824,-1244,0.004801920
573,6,-27,-3827,-1242,0.006002400
573,7,-23,-3848,-1242,0.007202880
573,8,-31,-3855,-1227,0.008403360
573,9,-23,-3859,-1257,0.009603840
573,10,-39,-3860,-1247,0.010804320
573,11,-42,-3851,-1227,0.012004800
573,12,-35,-3831,-1217,0.013205280
573,13,-25,-3842,-1206,0.014405760
573,14,-43,-3853,-1220,0.015606240
573,15,-29,-3867,-1230,0.016806720
573,16,-17,-3866,-1181,0.018007200
573,17,-14,-3859,-1243,0.019207680
573,18,-21,-3860,-1201,0.020408160
573,19,-13,-3862,-1227,0.021608640
573,20,-14,-3858,-1156,0.022809120
573,21,-3,-3870,-1230,0.024009600
573,22,3,-3887,-1175,0.025210080
573,23,2,-3890,-1220,0.026410560
573,24,-2,-3877,-1150,0.027611040
573,25,-1,-3862,-1192,0.028811520
573,26,5,-3877,-1155,0.030012000
573,27,20,-3881,-1197,0.031212480
573,28,20,-3901,-1186,0.032412960
573,29,15,-3895,-1168,0.033613440
573,30,22,-3898,-1159,0.034813920
573,31,-2,-3887,-1162,0.036014400
573,32,-8,-3909,-1143,0.037214880
573,33,12,-3916,-1153,0.038415360
573,34,38,-3921,-1185,0.039615840
573,35,23,-3926,-1167,0.040816320
573,36,46,-3932,-1137,0.042016800
573,37,27,-3923,-1172,0.043217280
573,38,36,-3928,-1119,0.044417760
573,39,16,-3947,-1138,0.045618240
573,40,31,-3968,-1142,0.046818720
573,41,31,-3973,-1138,0.048019200
573,42,53,-3978,-1154,0.049219680
573,43,64,-3950,-1111,0.050420160
573,44,42,-3962,-1126,0.051620640
573,45,34,-3973,-1128,0.052821120
573,46,49,-3993,-1123,0.054021600
573,47,68,-4003,-1159,0.055222080
573,48,73,-3984,-1122,0.056422560
573,49,61,-3979,-1118,0.057623040
573,50,71,-3974,-1118,0.058823520
573,51,79,-3980,-1143,0.060024000
573,52,82,-3986,-1080,0.061224480
573,53,58,-4019,-1144,0.062424960
573,54,78,-3996,-1096,0.063625440
573,55,84,-4007,-1138,0.064825920
573,56,74,-3996,-1087,0.066026400
573,57,62,-3999,-1135,0.067226880
573,58,57,-4009,-1069,0.068427360
573,59,63,-4024,-1102,0.069627840
573,60,83,-4040,-1067,0.070828320
573,61,64,-4039,-1112,0.072028800
573,62,66,-4028,-1075,0.073229280
573,63,64,-4025,-1065,0.074429760
573,64,66,-4023,-1088,0.075630240
574,1,67,-4031,-1029,0.076817664
574,2,63,-4038,-1070,0.078005088
574,3,49,-4053,-1050,0.079192512
574,4,56,-4053,-1047,0.080379936
574,5,73,-4037,-1015,0.081567360
574,6,72,-4035,-1060,0.082754784
574,7,63,-4060,-983,0.083942208
574,8,60,-4076,-1045,0.085129632
574,9,53,-4074,-1015,0.086317056
574,10,47,-4050,-1022,0.087504480
574,11,58,-4051,-998,0.088691904
574,12,64,-4057,-1018,0.089879328
574,13,71,-4054,-1005,0.091066752
574,14,69,-4060,-1010,0.092254176
574,15,38,-4085,-1041,0.093441600
574,16,54,-4074,-1002,0.094629024
574,17,69,-4074,-1024,0.095816448
574,18,71,-4064,-1025,0.097003872
574,19,63,-4065,-996,0.098191296
574,20,68,-4080,-1044,0.099378720
574,21,65,-4094,-1005,0.100566144
574,22,43,-4089,-1007,0.101753568
574,23,40,-4086,-998,0.102940992
574,24,34,-4087,-984,0.104128416
574,25,66,-4084,-976,0.105315840
574,26,59,-4097,-980,0.106503264
574,27,47,-4112,-1004,0.107690688
574,28,33,-4109,-973,0.108878112
574,29,27,-4112,-986,0.110065536
574,30,12,-4092,-966,0.111252960
574,31,30,-4091,-956,0.112440384
574,32,45,-4114,-987,0.113627808
574,33,24,-4124,-967,0.114815232
574,34,21,-4135,-976,0.116002656
574,35,11,-4130,-962,0.117190080
574,36,23,-4124,-952,0.118377504
574,37,0,-4113,-957,0.119564928
574,38,15,-4121,-974,0.120752352
574,39,12,-4124,-963,0.121939776
574,40,16,-4132,-973,0.123127200
574,41,-6,-4140,-935,0.124314624
574,42,-5,-4130,-983,0.125502048
574,43,-12,-4108,-934,0.126689472
574,44,-14,-4114,-961,0.127876896
574,45,5,-4105,-964,0.129064320
574,46,10,-4126,-976,0.130251744
574,47,14,-4136,-922,0.131439168
574,48,0,-4121,-976,0.132626592
574,49,-19,-4098,-911,0.133814016
574,50,-21,-4100,-960,0.135001440
574,51,-19,-4111,-935,0.136188864
574,52,-15,-4118,-940,0.137376288
574,53,5,-4108,-938,0.138563712
574,54,-18,-4120,-929,0.139751136
574,55,-33,-4095,-915,0.140938560
574,56,-48,-4101,-935,0.142125984
574,57,-41,-4103,-925,0.143313408
574,58,-31,-4113,-936,0.144500832
574,59,-29,-4123,-934,0.145688256
574,60,-38,-4123,-928,0.146875680
574,61,-52,-4106,-912,0.148063104
574,62,-57,-4097,-915,0.149250528
574,63,-54,-4085,-957,0.150437952
574,64,-40,-4098,-913,0.151625376
575,1,-56,-4094,-974,0.152812800
575,2,-69,-4097,-910,0.154000224
575,3,-62,-4089,-934,0.155187648
575,4,-73,-4082,-960,0.156375072
575,5,-62,-4067,-932,0.157562496
575,6,-69,-4071,-962,0.158749920
575,7,-60,-4088,-947,0.159937344
575,8,-56,-4082,-983,0.161124768
575,9,-51,-4060,-925,0.162312192
575,10,-66,-4058,-1002,0.163499616
575,11,-63,-4062,-980,0.164687040
575,12,-68,-4060,-989,0.165874464
575,13,-60,-4095,-975,0.167061888
575,14,-60,-4081,-993,0.168249312
575,15,-57,-4073,-1005,0.169436736
575,16,-61,-4071,-996,0.170624160
575,17,-61,-4066,-995,0.171811584
575,18,-54,-4066,-1020,0.172999008
575,19,-40,-4090,-1016,0.174186432
575,20,-51,-4086,-998,0.175373856
575,21,-69,-4094,-1014,0.176561280
575,22,-44,-4094,-1001,0.177748704
575,23,-49,-4098,-982,0.178936128
575,24,-49,-4102,-1019,0.180123552
575,25,-38,-4100,-1010,0.181310976
575,26,-31,-4096,-1005,0.182498400
575,27,-32,-4111,-1011,0.183685824
575,28,-48,-4106,-1011,0.184873248
575,29,-33,-4103,-1003,0.186060672
575,30,-31,-4101,-1014,0.187248096
575,31,-16,-4105,-992,0.188435520
575,32,-2,-4116,-1041,0.189622944
575,33,-14,-4123,-985,0.190810368
575,34,-28,-4112,-992,0.191997792
575,35,-26,-4111,-1013,0.193185216
575,36,-24,-4101,-1001,0.194372640
575,37,0,-4103,-996,0.195560064
575,38,9,-4101,-1004,0.196747488
575,39,16,-4092,-1020,0.197934912
575,40,17,-4094,-985,0.199122336
575,41,-2,-4081,-1010,0.200309760
575,42,8,-4070,-1008,0.201497184
575,43,20,-4065,-993,0.202684608
575,44,29,-4069,-1023,0.203872032
575,45,42,-4066,-1024,0.205059456
575,46,42,-4060,-988,0.206246880
575,47,39,-4057,-1004,0.207434304
575,48,43,-4045,-990,0.208621728
575,49,63,-4035,-1041,0.209809152
575,50,71,-4050,-1024,0.210996576
575,51,67,-4049,-1032,0.212184000
575,52,65,-4055,-1045,0.213371424
575,53,54,-4050,-994,0.214558848
575,54,36,-4050,-1022,0.215746272
575,55,51,-4059,-1034,0.216933696
575,56,50,-4058,-1040,0.218121120
575,57,65,-4083,-1003,0.219308544
575,58,69,-4086,-1045,0.220495968
575,59,60,-4087,-1004,0.221683392
575,60,43,-4079,-975,0.222870816
575,61,18,-4076,-1031,0.224058240
575,62,33,-4075,-985,0.225245664
575,63,61,-4065,-1039,0.226433088
575,64,50,-4080,-1035,0.227620512
576,1,47,-4077,-1031,0.228807936
576,2,58,-4080,-1028,0.229995360
576,3,46,-4058,-1036,0.231182784
576,4,27,-4046,-1058,0.232370208
576,5,58,-4055,-1076,0.233557632
576,6,68,-4048,-1084,0.234745056
576,7,79,-4045,-1097,0.235932480
576,8,64,-4027,-1060,0.237119904
576,9,61,-4003,-1059,0.238307328
576,10,57,-4002,-1072,0.239494752
576,11,73,-4021,-1079,0.240682176
576,12,79,-4009,-1118,0.241869600
576,13,104,-4023,-1085,0.243057024
576,14,85,-4000,-1114,0.244244448
576,15,79,-4014,-1055,0.245431872
576,16,89,-4012,-1091,0.246619296
576,17,95,-3989,-1081,0.247806720
576,18,89,-4008,-1114,0.248994144
576,19,74,-4012,-1087,0.250181568
576,20,85,-3997,-1102,0.251368992
576,21,91,-4003,-1089,0.252556416
576,22,94,-3998,-1050,0.253743840
576,23,78,-3988,-1116,0.254931264
576,24,89,-3992,-1057,0.256118688
576,25,88,-3981,-1117,0.257306112
576,26,91,-3989,-1085,0.258493536
576,27,66,-3982,-1104,0.259680960
576,28,62,-3975,-1052,0.260868384
576,29,74,-3992,-1134,0.262055808
576,30,64,-3973,-1062,0.263243232
576,31,51,-3975,-1160,0.264430656
576,32,68,-3976,-1105,0.265618080
576,33,59,-3960,-1108,0.266805504
576,34,44,-3971,-1129,0.267992928
576,35,46,-3968,-1127,0.269180352
576,36,52,-3970,-1126,0.270367776
576,37,60,-3957,-1124,0.271555200
