sequence,sample,x,y,z,time_s
44113,1,-1121,-8050,3045,0.000000000
44113,2,-781,-8394,2459,0.001200480
44113,3,2100,-7544,856,0.002400960
44113,4,3615,-5258,-2626,0.003601440
44113,5,2387,-4850,-1025,0.004801920
44113,6,2305,-3507,-6229,0.006002400
44113,7,674,-3097,-1851,0.007202880
44113,8,-1333,-2447,-2032,0.008403360
44113,9,-1048,-4359,-700,0.009603840
44113,10,37,-4480,-500,0.010804320
44113,11,-751,-3246,1519,0.012004800
44113,12,-1125,-853,402,0.013205280
44113,13,705,-1854,-971,0.014405760
44113,14,1198,-2882,-872,0.015606240
44113,15,992,-2185,-3154,0.016806720
44113,16,1735,-3125,-3288,0.018007200
44113,17,1034,-4237,-1084,0.019207680
44113,18,-233,-4499,-1179,0.020408160
44113,19,-1802,-3747,-189,0.021608640
44113,20,-1772,-3331,384,0.022809120
44113,21,-1579,-1615,712,0.024009600
44113,22,-901,-1313,-1826,0.025210080
44113,23,-286,-824,-1914,0.026410560
44113,24,538,-764,-3429,0.027611040
44113,25,463,-296,-3004,0.028811520
44113,26,442,-222,-3103,0.030012000
44113,27,295,-712,-1337,0.031212480
44113,28,-195,-526,-882,0.032412960
44113,29,-94,-1026,-661,0.033613440
44113,30,-733,-1870,903,0.034813920
44113,31,354,-8026,134,0.036014400
44113,32,180,-11621,649,0.037214880
44113,33,-1207,-10102,2161,0.038415360
44113,34,-1523,-6794,2900,0.039615840
44113,35,-1456,-2553,3730,0.040816320
44113,36,-217,-859,1378,0.042016800
44113,37,470,559,607,0.043217280
44113,38,2577,-1952,-872,0.044417760
44113,39,675,-2993,2634,0.045618240
44113,40,-495,-2180,-176,0.046818720
44113,41,64,-2276,3749,0.048019200
44113,42,-138,-2031,4158,0.049219680
44113,43,130,-1902,3458,0.050420160
44113,44,333,-925,3087,0.051620640
44113,45,273,-2847,3437,0.052821120
44113,46,-5,-3742,3032,0.054021600
44113,47,-76,-3777,1403,0.055222080
44113,48,886,-4076,2713,0.056422560
44113,49,-90,-5977,2238,0.057623040
44113,50,-331,-4292,2288,0.058823520
44113,51,-259,-2478,2708,0.060024000
