sequence,sample,x,y,z,time_s
4680,1,-54,-4125,455,0.000000000
4680,2,-61,-4126,548,0.001187424
4680,3,-57,-4134,539,0.002374848
4680,4,-44,-4143,518,0.003562272
4680,5,-45,-4149,536,0.004749696
4680,6,-30,-4144,398,0.005937120
4680,7,-36,-4111,500,0.007124544
4680,8,-45,-4095,453,0.008311968
4680,9,-59,-4100,519,0.009499392
4680,10,-59,-4125,493,0.010686816
4680,11,-68,-4137,530,0.011874240
4680,12,-86,-4154,535,0.013061664
4680,13,-79,-4157,518,0.014249088
4680,14,-49,-4129,497,0.015436512
4680,15,-45,-4117,477,0.016623936
4680,16,-46,-4113,448,0.017811360
4680,17,-44,-4105,504,0.018998784
4680,18,-68,-4126,473,0.020186208
4680,19,-54,-4145,584,0.021373632
4680,20,-66,-4150,516,0.022561056
4680,21,-34,-4123,531,0.023748480
4680,22,-35,-4127,487,0.024935904
4680,23,-9,-4119,441,0.026123328
4680,24,-39,-4119,510,0.027310752
4680,25,-40,-4120,434,0.028498176
4680,26,-89,-4125,541,0.029685600
4680,27,-81,-4126,485,0.030873024
4680,28,-88,-4141,591,0.032060448
4680,29,-92,-4142,508,0.033247872
4680,30,-77,-4152,560,0.034435296
4680,31,-68,-4142,441,0.035622720
4680,32,-60,-4119,484,0.036810144
4680,33,-56,-4115,439,0.037997568
4680,34,-57,-4117,502,0.039184992
4680,35,-49,-4127,480,0.040372416
4680,36,-50,-4131,564,0.041559840
4680,37,-71,-4150,511,0.042747264
4680,38,-79,-4123,556,0.043934688
4680,39,-42,-4114,487,0.045122112
4680,40,-35,-4108,481,0.046309536
4680,41,-22,-4109,417,0.047496960
4680,42,-27,-4117,451,0.048684384
4680,43,-40,-4140,511,0.049871808
4680,44,-76,-4151,544,0.051059232
4680,45,-88,-4156,552,0.052246656
4680,46,-84,-4143,577,0.053434080
4680,47,-62,-4130,470,0.054621504
4680,48,-50,-4131,487,0.055808928
4680,49,-26,-4120,444,0.056996352
4680,50,-41,-4116,500,0.058183776
4680,51,-74,-4123,463,0.059371200
4680,52,-81,-4113,546,0.060558624
4680,53,-73,-4113,504,0.061746048
4680,54,-58,-4151,567,0.062933472
4680,55,-35,-4128,499,0.064120896
4680,56,-14,-4125,498,0.065308320
4680,57,-13,-4138,441,0.066495744
4680,58,-37,-4105,468,0.067683168
4680,59,-43,-4099,475,0.068870592
4680,60,-57,-4124,504,0.070058016
4680,61,-65,-4134,535,0.071245440
4680,62,-87,-4156,533,0.072432864
4680,63,-71,-4157,543,0.073620288
4680,64,-70,-4123,514,0.074807712
4681,1,-64,-4107,495,0.075995136
4681,2,-61,-4103,476,0.077182560
4681,3,-40,-4110,455,0.078369984
4681,4,-59,-4129,521,0.079557408
4681,5,-58,-4148,478,0.080744832
4681,6,-65,-4152,560,0.081932256
4681,7,-45,-4142,520,0.083119680
4681,8,-47,-4120,520,0.084307104
4681,9,-19,-4120,454,0.085494528
4681,10,-26,-4119,501,0.086681952
4681,11,-34,-4137,428,0.087869376
4681,12,-57,-4122,516,0.089056800
4681,13,-65,-4122,487,0.090244224
4681,14,-82,-4116,531,0.091431648
4681,15,-79,-4131,510,0.092619072
4681,16,-69,-4132,533,0.093806496
4681,17,-66,-4127,529,0.094993920
4681,18,-73,-4143,474,0.096181344
4681,19,-59,-4125,481,0.097368768
4681,20,-61,-4101,487,0.098556192
4681,21,-57,-4105,508,0.099743616
4681,22,-52,-4108,507,0.100931040
4681,23,-45,-4144,550,0.102118464
4681,24,-26,-4150,506,0.103305888
4681,25,-42,-4147,542,0.104493312
4681,26,-48,-4124,470,0.105680736
4681,27,-43,-4098,514,0.106868160
4681,28,-44,-4096,434,0.108055584
4681,29,-45,-4096,498,0.109243008
4681,30,-53,-4132,498,0.110430432
4681,31,-71,-4158,557,0.111617856
4681,32,-80,-4156,533,0.112805280
4681,33,-79,-4117,543,0.113992704
4681,34,-58,-4111,512,0.115180128
4681,35,-50,-4115,475,0.116367552
4681,36,-49,-4115,479,0.117554976
4681,37,-47,-4107,497,0.118742400
4681,38,-84,-4130,500,0.119929824
4681,39,-88,-4126,543,0.121117248
4681,40,-60,-4123,514,0.122304672
4681,41,-30,-4127,512,0.123492096
4681,42,-7,-4116,493,0.124679520
4681,43,-17,-4115,474,0.125866944
4681,44,-48,-4132,481,0.127054368
4681,45,-57,-4119,495,0.128241792
4681,46,-71,-4102,516,0.129429216
4681,47,-58,-4114,514,0.130616640
4681,48,-49,-4128,496,0.131804064
4681,49,-49,-4140,501,0.132991488
4681,50,-48,-4152,512,0.134178912
4681,51,-63,-4141,497,0.135366336
4681,52,-72,-4124,503,0.136553760
4681,53,-67,-4103,487,0.137741184
4681,54,-68,-4106,474,0.138928608
4681,55,-71,-4126,508,0.140116032
