sequence,sample,x,y,z,time_s
12235,1,30,-4404,1570,0.000000000
12235,2,202,-3612,2288,0.001187424
12235,3,510,-2324,1249,0.002374848
12235,4,152,-1752,1784,0.003562272
12235,5,35,-1958,742,0.004749696
12235,6,98,-3537,1020,0.005937120
12235,7,-314,-3967,1108,0.007124544
12235,8,-455,-3343,718,0.008311968
12235,9,-587,-4070,480,0.009499392
12235,10,-176,-4578,624,0.010686816
12235,11,140,-4777,-742,0.011874240
12235,12,297,-4301,-155,0.013061664
12235,13,-30,-3908,-922,0.014249088
12235,14,-23,-3667,-1387,0.015436512
12235,15,273,-4731,-1174,0.016623936
12235,16,296,-4603,-1092,0.017811360
12235,17,-352,-3817,-1257,0.018998784
12235,18,-489,-3502,-926,0.020186208
12235,19,175,-4068,-1011,0.021373632
12235,20,136,-5134,-898,0.022561056
12235,21,367,-4849,-1090,0.023748480
12235,22,107,-4713,-567,0.024935904
12235,23,25,-5251,-414,0.026123328
12235,24,-2,-5834,-350,0.027310752
12235,25,247,-6042,-618,0.028498176
12235,26,342,-6296,406,0.029685600
12235,27,216,-6349,-508,0.030873024
12235,28,52,-5811,342,0.032060448
12235,29,173,-5187,-60,0.033247872
12235,30,158,-4453,479,0.034435296
12235,31,53,-4509,-328,0.035622720
12235,32,46,-4411,401,0.036810144
12235,33,-160,-3480,-301,0.037997568
12235,34,-527,-3035,43,0.039184992
12235,35,-252,-3545,-442,0.040372416
12235,36,84,-4308,95,0.041559840
12235,37,-248,-4113,-186,0.042747264
12235,38,-426,-4528,845,0.043934688
12235,39,-203,-2906,779,0.045122112
12235,40,-474,-1333,1482,0.046309536
12235,41,-46,-165,488,0.047496960
12235,42,510,20,191,0.048684384
12235,43,595,95,69,0.049871808
12235,44,276,-326,-224,0.051059232
12235,45,80,-232,11,0.052246656
12235,46,-164,-386,1455,0.053434080
12235,47,151,-918,514,0.054621504
12235,48,-170,-5070,787,0.055808928
12235,49,1231,-8303,1212,0.056996352
12235,50,568,-9597,1696,0.058183776
12235,51,-103,-6670,2101,0.059371200
12235,52,-726,-4243,3468,0.060558624
12235,53,393,-1879,2403,0.061746048
12235,54,931,-1497,1737,0.062933472
12235,55,1318,-2110,359,0.064120896
12235,56,1132,-2534,1537,0.065308320
12235,57,-6,-3534,548,0.066495744
12235,58,182,-6568,1539,0.067683168
12235,59,540,-7914,3709,0.068870592
12235,60,533,-8838,1998,0.070058016
12235,61,336,-8379,4366,0.071245440
12235,62,562,-6798,1770,0.072432864
12235,63,-319,-4213,2946,0.073620288
12235,64,-792,-4638,124,0.074807712
12236,1,919,-5303,-105,0.075995136
12236,2,416,-5061,140,0.077182560
12236,3,-760,-5395,-1124,0.078369984
12236,4,-786,-6701,-287,0.079557408
12236,5,-706,-7551,1067,0.080744832
12236,6,-936,-7499,1455,0.081932256
12236,7,-322,-7751,168,0.083119680
12236,8,779,-6898,1767,0.084307104
12236,9,54,-5973,233,0.085494528
12236,10,147,-3700,-1025,0.086681952
12236,11,14,-1826,-341,0.087869376
12236,12,-176,-1413,-1245,0.089056800
12236,13,-163,-2124,-2155,0.090244224
12236,14,-64,-2959,-1139,0.091431648
12236,15,-613,-3395,-390,0.092619072
12236,16,-854,-3328,-839,0.093806496
12236,17,-367,-2839,-572,0.094993920
12236,18,-103,-2706,-285,0.096181344
12236,19,781,-1434,-2129,0.097368768
12236,20,282,-959,-1906,0.098556192
12236,21,446,-897,-1973,0.099743616
12236,22,388,-1223,-2202,0.100931040
12236,23,-16,-2159,-2151,0.102118464
12236,24,71,-3276,-1254,0.103305888
12236,25,457,-2761,-873,0.104493312
12236,26,-36,-3285,-170,0.105680736
12236,27,219,-2796,344,0.106868160
12236,28,804,-2144,272,0.108055584
12236,29,764,-1031,99,0.109243008
12236,30,625,-848,-378,0.110430432
12236,31,801,-196,-649,0.111617856
12236,32,475,-1156,-351,0.112805280
12236,33,-111,-1793,-439,0.113992704
12236,34,-300,-4283,967,0.115180128
12236,35,-298,-6519,1255,0.116367552
12236,36,28,-8412,2658,0.117554976
12236,37,103,-8368,2290,0.118742400
12236,38,598,-7390,3141,0.119929824
12236,39,625,-5532,2578,0.121117248
12236,40,583,-3004,2540,0.122304672
12236,41,12,-817,2004,0.123492096
12236,42,145,-315,1206,0.124679520
12236,43,165,-1669,1053,0.125866944
12236,44,-369,-3093,1222,0.127054368
12236,45,-542,-5085,1299,0.128241792
12236,46,-270,-8457,2251,0.129429216
12236,47,-7,-11533,2671,0.130616640
12236,48,-25,-12774,3793,0.131804064
12236,49,-481,-11136,3805,0.132991488
12236,50,-673,-9132,4654,0.134178912
12236,51,-154,-6123,2445,0.135366336
12236,52,489,-4502,1509,0.136553760
12236,53,893,-3230,42,0.137741184
12236,54,746,-1718,-380,0.138928608
12236,55,330,-764,-936,0.140116032
12236,56,165,-2374,32,0.141303456
12236,57,-77,-4534,1392,0.142490880
12236,58,-71,-6205,872,0.143678304
12236,59,-241,-7698,2107,0.144865728
12236,60,29,-7943,1710,0.146053152
12236,61,353,-8187,801,0.147240576
12236,62,703,-7448,-32,0.148428000
12236,63,786,-6811,-739,0.149615424
12236,64,439,-5206,-1015,0.150802848
12237,1,-236,-4492,-1212,0.151990272
12237,2,-57,-4138,-1025,0.153177696
12237,3,-82,-3239,-267,0.154365120
12237,4,-390,-2601,-1311,0.155552544
12237,5,151,-3699,-432,0.156739968
12237,6,915,-4261,-1279,0.157927392
12237,7,154,-4309,-1317,0.159114816
12237,8,144,-5037,-1926,0.160302240
12237,9,494,-4953,-616,0.161489664
12237,10,-466,-3850,-1411,0.162677088
12237,11,-499,-3496,-1004,0.163864512
12237,12,259,-2345,-1051,0.165051936
12237,13,-570,-1486,-763,0.166239360
12237,14,-525,-1784,-1906,0.167426784
12237,15,40,-2245,-607,0.168614208
12237,16,-517,-2611,-989,0.169801632
12237,17,-97,-3425,-708,0.170989056
12237,18,38,-4155,-763,0.172176480
12237,19,73,-4409,138,0.173363904
12237,20,-54,-5157,-185,0.174551328
12237,21,260,-4977,198,0.175738752
12237,22,51,-4882,847,0.176926176
12237,23,-202,-4129,793,0.178113600
12237,24,49,-2841,615,0.179301024
12237,25,-23,-1272,1528,0.180488448
12237,26,-112,-912,519,0.181675872
12237,27,225,-435,563,0.182863296
12237,28,76,90,892,0.184050720
12237,29,138,447,728,0.185238144
12237,30,369,276,1049,0.186425568
12237,31,321,863,1356,0.187612992
12237,32,264,1571,1535,0.188800416
12237,33,668,1117,553,0.189987840
12237,34,1066,-273,1060,0.191175264
12237,35,626,-608,330,0.192362688
12237,36,769,-1823,478,0.193550112
12237,37,-239,-8595,100,0.194737536
12237,38,1781,-10118,3620,0.195924960
12237,39,-1946,-6621,1620,0.197112384
12237,40,-494,-2631,3069,0.198299808
12237,41,7,-1418,1198,0.199487232
12237,42,1881,-1686,1218,0.200674656
12237,43,2362,-3194,-926,0.201862080
12237,44,905,-5361,547,0.203049504
12237,45,-779,-7479,1775,0.204236928
12237,46,-777,-6890,3182,0.205424352
12237,47,-393,-6278,6126,0.206611776
12237,48,338,-4594,4316,0.207799200
12237,49,562,-2790,532,0.208986624
12237,50,1128,-1642,2552,0.210174048
12237,51,1215,-2666,-156,0.211361472
12237,52,246,-4571,368,0.212548896
12237,53,-807,-6352,-854,0.213736320
12237,54,-838,-7672,1785,0.214923744
12237,55,-828,-7667,-52,0.216111168
12237,56,-780,-7357,596,0.217298592
12237,57,-870,-6210,807,0.218486016
12237,58,-902,-6896,-714,0.219673440
12237,59,-241,-8182,-597,0.220860864
12237,60,473,-9183,-935,0.222048288
12237,61,335,-8729,-864,0.223235712
12237,62,-264,-8490,-1117,0.224423136
12237,63,-440,-8009,119,0.225610560
12237,64,-253,-6057,295,0.226797984
12238,1,-229,-5511,643,0.227985408
12238,2,59,-3929,-178,0.229172832
12238,3,410,-2833,-93,0.230360256
12238,4,448,-1592,-1198,0.231547680
12238,5,328,-2589,-1251,0.232735104
12238,6,-165,-3968,-2116,0.233922528
12238,7,-503,-6147,-1765,0.235109952
12238,8,13,-7544,-1315,0.236297376
12238,9,-475,-8481,-18,0.237484800
12238,10,-580,-7501,38,0.238672224
12238,11,-209,-4989,672,0.239859648
12238,12,334,-3867,-242,0.241047072
12238,13,786,-2163,-719,0.242234496
12238,14,637,-98,-1779,0.243421920
12238,15,147,866,-285,0.244609344
12238,16,23,802,-1425,0.245796768
12238,17,-20,42,-666,0.246984192
12238,18,160,-497,-336,0.248171616
12238,19,-134,-1905,332,0.249359040
12238,20,-1001,-6189,-1033,0.250546464
12238,21,1134,-9388,1055,0.251733888
12238,22,-623,-9198,1812,0.252921312
12238,23,54,-5396,2555,0.254108736
12238,24,-1005,-1880,3403,0.255296160
12238,25,-11,409,941,0.256483584
12238,26,1223,696,-190,0.257671008
12238,27,1729,276,-2151,0.258858432
12238,28,867,165,952,0.260045856
12238,29,-468,231,416,0.261233280
12238,30,-560,-423,2956,0.262420704
12238,31,-238,-559,2290,0.263608128
12238,32,624,-1852,2905,0.264795552
12238,33,1034,-5391,1999,0.265982976
12238,34,1141,-7820,2971,0.267170400
12238,35,196,-6070,1655,0.268357824
12238,36,-599,-1421,2016,0.269545248
12238,37,-1431,801,3033,0.270732672
12238,38,817,302,-93,0.271920096
12238,39,1447,-1498,-386,0.273107520
12238,40,463,-3808,-643,0.274294944
12238,41,469,-6713,201,0.275482368
12238,42,-550,-9730,257,0.276669792
12238,43,-410,-11052,3386,0.277857216
12238,44,313,-8872,2398,0.279044640
12238,45,999,-5896,2475,0.280232064
12238,46,447,-3001,1575,0.281419488
12238,47,115,-390,22,0.282606912
12238,48,687,283,-1236,0.283794336
12238,49,801,-1370,124,0.284981760
12238,50,837,-4147,-2017,0.286169184
12238,51,71,-7807,659,0.287356608
12238,52,-721,-9430,1574,0.288544032
12238,53,-1106,-9978,1985,0.289731456
12238,54,-760,-8789,2558,0.290918880
12238,55,-448,-7634,2326,0.292106304
12238,56,683,-5156,375,0.293293728
12238,57,286,-4036,-623,0.294481152
12238,58,1076,-2738,-2251,0.295668576
12238,59,350,-2040,-1994,0.296856000
12238,60,-457,-1650,-3639,0.298043424
12238,61,-535,-2248,-1700,0.299230848
12238,62,-301,-3419,-1163,0.300418272
12238,63,-843,-4384,452,0.301605696
12238,64,-1107,-4825,-227,0.302793120
12239,1,-516,-5578,175,0.303980544
12239,2,-50,-5588,-1227,0.305167968
12239,3,56,-5272,-2336,0.306355392
12239,4,894,-4791,-2788,0.307542816
12239,5,453,-3543,-1771,0.308730240
12239,6,-392,-3458,-1469,0.309917664
12239,7,-584,-4476,-39,0.311105088
12239,8,-408,-5707,1026,0.312292512
12239,9,-247,-6237,1359,0.313479936
12239,10,134,-6849,1357,0.314667360
12239,11,809,-6442,1700,0.315854784
12239,12,697,-6264,1270,0.317042208
12239,13,698,-5824,858,0.318229632
12239,14,798,-5227,1328,0.319417056
12239,15,75,-3537,1549,0.320604480
12239,16,-915,-1906,1347,0.321791904
12239,17,-716,-1574,1364,0.322979328
12239,18,-351,-1571,1825,0.324166752
12239,19,-287,-2397,887,0.325354176
12239,20,-125,-2564,414,0.326541600
12239,21,166,-4375,521,0.327729024
12239,22,823,-6207,-33,0.328916448
12239,23,1339,-5790,288,0.330103872
12239,24,279,-3103,987,0.331291296
12239,25,-131,-2360,1672,0.332478720
12239,26,311,-1428,1382,0.333666144
