sequence,sample,x,y,z,time_s
69060,1,373,-7574,311,0.000000000
69060,2,239,-6819,-743,0.001187424
69060,3,-112,-7341,434,0.002374848
69060,4,-94,-7495,-125,0.003562272
69060,5,146,-7187,415,0.004749696
69060,6,-108,-7013,1002,0.005937120
69060,7,325,-7467,436,0.007124544
69060,8,141,-7145,1440,0.008311968
69060,9,299,-6235,1257,0.009499392
69060,10,253,-5551,1876,0.010686816
69060,11,463,-4800,1244,0.011874240
69060,12,406,-4105,1960,0.013061664
69060,13,454,-4268,941,0.014249088
69060,14,130,-4485,2150,0.015436512
69060,15,-256,-3893,801,0.016623936
69060,16,-296,-4284,2183,0.017811360
69060,17,228,-5941,385,0.018998784
69060,18,405,-7536,1285,0.020186208
69060,19,487,-9231,211,0.021373632
69060,20,476,-8922,2167,0.022561056
69060,21,-63,-7711,1094,0.023748480
69060,22,-48,-6081,2508,0.024935904
69060,23,433,-5315,1397,0.026123328
69060,24,654,-4960,1355,0.027310752
69060,25,421,-4540,476,0.028498176
69060,26,309,-3794,958,0.029685600
69060,27,-182,-2062,1318,0.030873024
69060,28,-491,-261,1252,0.032060448
69060,29,-263,316,934,0.033247872
69060,30,636,-374,696,0.034435296
69060,31,309,-409,-288,0.035622720
69060,32,-144,-236,-650,0.036810144
69060,33,168,-662,-935,0.037997568
69060,34,-57,793,166,0.039184992
69060,35,63,1381,-1404,0.040372416
69060,36,340,834,-1106,0.041559840
69060,37,999,1771,-913,0.042747264
69060,38,-946,5496,-1582,0.043934688
69060,39,-567,6768,-598,0.045122112
69060,40,-89,4134,-1979,0.046309536
69060,41,-47,1018,-1508,0.047496960
69060,42,-119,-834,-1883,0.048684384
69060,43,-503,-2022,-564,0.049871808
69060,44,-1332,-1128,171,0.051059232
69060,45,-1695,-405,1343,0.052246656
69060,46,-708,-411,182,0.053434080
69060,47,-392,-1755,-773,0.054621504
69060,48,427,-10515,-1961,0.055808928
69060,49,1116,-15734,329,0.056996352
69060,50,-813,-14353,487,0.058183776
69060,51,-1491,-8439,4106,0.059371200
69060,52,-742,-5395,4771,0.060558624
69060,53,124,-2897,2722,0.061746048
69060,54,1672,-3552,314,0.062933472
69060,55,1739,-5903,3503,0.064120896
69060,56,315,-5768,1837,0.065308320
69060,57,-740,-4808,1287,0.066495744
69060,58,-388,-4803,5247,0.067683168
69060,59,-268,-5049,4231,0.068870592
69060,60,451,-5773,1041,0.070058016
69060,61,1089,-5533,3699,0.071245440
69060,62,-17,-5715,108,0.072432864
69060,63,-1001,-5894,560,0.073620288
69060,64,486,-6927,-1380,0.074807712
69061,1,1199,-8205,-1037,0.075995136
69061,2,656,-8762,-2083,0.077182560
69061,3,349,-8191,-1318,0.078369984
69061,4,-129,-7189,-195,0.079557408
69061,5,-313,-6439,-111,0.080744832
69061,6,-53,-7341,-294,0.081932256
69061,7,1562,-9072,383,0.083119680
69061,8,1147,-9277,730,0.084307104
69061,9,-143,-6740,669,0.085494528
69061,10,-794,-4120,2332,0.086681952
69061,11,-669,-2756,999,0.087869376
69061,12,26,-3202,2688,0.089056800
69061,13,413,-4238,960,0.090244224
69061,14,-103,-5896,3567,0.091431648
69061,15,-1190,-6433,1230,0.092619072
69061,16,-1467,-7011,3319,0.093806496
69061,17,-1037,-7021,1708,0.094993920
69061,18,136,-7078,1155,0.096181344
69061,19,192,-5681,-872,0.097368768
69061,20,391,-4467,-1178,0.098556192
69061,21,635,-2431,-1947,0.099743616
69061,22,-22,-1488,-2880,0.100931040
69061,23,-381,-1107,-2218,0.102118464
69061,24,-2,-1158,-2139,0.103305888
69061,25,120,-751,-1681,0.104493312
69061,26,-531,-106,-593,0.105680736
69061,27,-739,-305,-240,0.106868160
69061,28,-344,-1146,-40,0.108055584
69061,29,65,-3578,-899,0.109243008
69061,30,967,-5255,548,0.110430432
69061,31,1279,-5257,98,0.111617856
69061,32,-53,-3453,1168,0.112805280
69061,33,-255,-3153,1613,0.113992704
69061,34,303,-2936,1373,0.115180128
69061,35,591,-3526,586,0.116367552
69061,36,1043,-3106,173,0.117554976
69061,37,534,-2408,1083,0.118742400
69061,38,20,-1042,174,0.119929824
69061,39,64,-480,709,0.121117248
69061,40,28,-894,494,0.122304672
69061,41,402,-1381,440,0.123492096
69061,42,-21,-1118,478,0.124679520
69061,43,-342,-593,1094,0.125866944
69061,44,-910,-563,1510,0.127054368
69061,45,-594,-1808,896,0.128241792
69061,46,-445,-3651,1472,0.129429216
69061,47,242,-4128,168,0.130616640
69061,48,-463,-4537,1613,0.131804064
69061,49,-377,-5176,125,0.132991488
69061,50,-150,-5815,1464,0.134178912
69061,51,-17,-5778,162,0.135366336
69061,52,280,-5958,921,0.136553760
69061,53,496,-5736,80,0.137741184
69061,54,-21,-5184,1225,0.138928608
69061,55,-275,-4222,823,0.140116032
69061,56,-124,-3819,1561,0.141303456
69061,57,-48,-3540,1615,0.142490880
69061,58,190,-3541,1418,0.143678304
69061,59,108,-3364,1913,0.144865728
69061,60,-336,-3292,1597,0.146053152
69061,61,-604,-3770,1969,0.147240576
69061,62,-502,-4745,1652,0.148428000
69061,63,-301,-5418,1525,0.149615424
69061,64,-75,-5829,864,0.150802848
69062,1,146,-5209,200,0.151990272
69062,2,272,-3924,-413,0.153177696
69062,3,270,-2657,-1143,0.154365120
69062,4,543,-2982,-1795,0.155552544
69062,5,750,-3339,-1569,0.156739968
69062,6,638,-3096,-1970,0.157927392
69062,7,-6,-3813,-877,0.159114816
69062,8,209,-5146,-1045,0.160302240
69062,9,352,-5837,-228,0.161489664
69062,10,199,-6440,-13,0.162677088
69062,11,497,-6098,563,0.163864512
69062,12,357,-5000,859,0.165051936
69062,13,-95,-3696,1417,0.166239360
69062,14,104,-2212,159,0.167426784
69062,15,449,-1290,100,0.168614208
69062,16,587,-564,-888,0.169801632
69062,17,404,-52,-1059,0.170989056
69062,18,245,4,-883,0.172176480
69062,19,-373,-474,-349,0.173363904
69062,20,-393,-800,-139,0.174551328
69062,21,-527,-2247,302,0.175738752
69062,22,-269,-5068,96,0.176926176
69062,23,396,-7198,-541,0.178113600
69062,24,422,-7909,-135,0.179301024
69062,25,-587,-7629,1156,0.180488448
69062,26,-674,-7145,1181,0.181675872
69062,27,-1239,-6036,2969,0.182863296
69062,28,-949,-6252,1707,0.184050720
69062,29,-201,-6695,2048,0.185238144
69062,30,-202,-6120,1570,0.186425568
69062,31,-370,-5914,1485,0.187612992
69062,32,-275,-5946,1837,0.188800416
69062,33,506,-5538,1702,0.189987840
69062,34,510,-4918,2380,0.191175264
69062,35,662,-5711,1670,0.192362688
69062,36,522,-5144,2859,0.193550112
69062,37,-297,-3998,1865,0.194737536
69062,38,119,-3733,2325,0.195924960
69062,39,593,-3932,1401,0.197112384
69062,40,395,-3404,1296,0.198299808
