sequence,sample,x,y,z,time_s
71400,1,557,-4070,-1091,0.000000000
71400,2,-523,-2881,-940,0.001187424
71400,3,-366,-2006,-877,0.002374848
71400,4,-93,-2081,330,0.003562272
71400,5,-139,-4391,-631,0.004749696
71400,6,117,-6182,697,0.005937120
71400,7,-294,-6513,-533,0.007124544
71400,8,-277,-5655,1,0.008311968
71400,9,117,-5327,-974,0.009499392
71400,10,603,-4997,-1462,0.010686816
71400,11,578,-4316,-2120,0.011874240
71400,12,94,-4114,-2183,0.013061664
71400,13,-118,-4925,-1414,0.014249088
71400,14,-417,-3990,-1035,0.015436512
71400,15,-686,-3331,-163,0.016623936
71400,16,-82,-3831,-183,0.017811360
71400,17,790,-3764,-298,0.018998784
71400,18,394,-2371,-672,0.020186208
71400,19,225,-2268,-1403,0.021373632
71400,20,396,-2178,-837,0.022561056
71400,21,-72,-1070,-1139,0.023748480
71400,22,-402,-940,-355,0.024935904
71400,23,153,-2875,-835,0.026123328
71400,24,-328,-3657,492,0.027310752
71400,25,-283,-4178,-155,0.028498176
71400,26,-192,-4978,961,0.029685600
71400,27,198,-4052,374,0.030873024
71400,28,-187,-3693,1103,0.032060448
71400,29,867,-2798,399,0.033247872
71400,30,698,-1112,1597,0.034435296
71400,31,-561,-37,757,0.035622720
71400,32,-235,-1314,1394,0.036810144
71400,33,515,-3219,890,0.037997568
71400,34,-363,-4491,2328,0.039184992
71400,35,-455,-5111,1691,0.040372416
71400,36,-411,-5651,3479,0.041559840
71400,37,-520,-5862,2449,0.042747264
71400,38,-130,-5296,2803,0.043934688
71400,39,162,-3328,1543,0.045122112
71400,40,-32,-2298,1985,0.046309536
71400,41,158,-2597,-78,0.047496960
71400,42,724,-3425,1129,0.048684384
71400,43,127,-4228,755,0.049871808
71400,44,-2,-5243,1460,0.051059232
71400,45,55,-6154,1325,0.052246656
71400,46,188,-6863,3077,0.053434080
71400,47,697,-7740,1515,0.054621504
71400,48,666,-7672,2830,0.055808928
71400,49,313,-6912,1620,0.056996352
71400,50,401,-5145,2410,0.058183776
71400,51,88,-3298,962,0.059371200
71400,52,-214,-2153,1177,0.060558624
71400,53,148,-1353,-390,0.061746048
71400,54,313,-1341,297,0.062933472
71400,55,-207,-1577,-723,0.064120896
71400,56,-102,-2533,222,0.065308320
71400,57,95,-4237,-653,0.066495744
71400,58,146,-6637,28,0.067683168
71400,59,969,-8100,-1178,0.068870592
71400,60,808,-8994,-110,0.070058016
71400,61,533,-8349,-315,0.071245440
71400,62,-19,-6968,49,0.072432864
71400,63,6,-5875,18,0.073620288
71400,64,-30,-6279,81,0.074807712
71401,1,-46,-6077,-695,0.075995136
71401,2,-242,-5647,-24,0.077182560
71401,3,-721,-4477,96,0.078369984
71401,4,-490,-3390,547,0.079557408
71401,5,-349,-3064,-157,0.080744832
71401,6,-22,-4155,573,0.081932256
71401,7,58,-3763,-470,0.083119680
71401,8,-579,-3808,-462,0.084307104
71401,9,-407,-3747,-289,0.085494528
71401,10,-34,-2337,-254,0.086681952
71401,11,-301,-1437,-1010,0.087869376
71401,12,145,-1850,-853,0.089056800
71401,13,542,-1871,-1644,0.090244224
71401,14,111,-1205,-1062,0.091431648
71401,15,-403,-826,-944,0.092619072
71401,16,-148,-589,-378,0.093806496
71401,17,-357,-437,-221,0.094993920
71401,18,-142,-308,-104,0.096181344
71401,19,25,-159,-690,0.097368768
71401,20,-254,-96,-24,0.098556192
71401,21,-436,-118,-531,0.099743616
71401,22,-182,-415,-14,0.100931040
71401,23,-86,-441,251,0.102118464
71401,24,-337,-488,611,0.103305888
71401,25,-124,-3670,149,0.104493312
71401,26,277,-5219,1044,0.105680736
71401,27,474,-4132,1739,0.106868160
71401,28,-316,-2287,2336,0.108055584
71401,29,38,-2202,2688,0.109243008
71401,30,650,-2989,2021,0.110430432
71401,31,596,-5189,2633,0.111617856
71401,32,473,-6331,1901,0.112805280
71401,33,-331,-7147,3408,0.113992704
71401,34,-674,-6595,3123,0.115180128
71401,35,-445,-6385,4163,0.116367552
71401,36,209,-4789,3501,0.117554976
71401,37,305,-5338,2759,0.118742400
71401,38,512,-4679,2148,0.119929824
71401,39,356,-5417,1388,0.121117248
71401,40,296,-7207,1527,0.122304672
71401,41,532,-7601,1474,0.123492096
71401,42,260,-6652,1126,0.124679520
71401,43,452,-6066,2371,0.125866944
71401,44,577,-6984,696,0.127054368
71401,45,678,-7522,1325,0.128241792
71401,46,468,-7607,798,0.129429216
71401,47,595,-6867,560,0.130616640
71401,48,76,-6063,1305,0.131804064
71401,49,325,-5548,406,0.132991488
71401,50,262,-5184,524,0.134178912
71401,51,46,-4300,257,0.135366336
71401,52,-343,-3647,-226,0.136553760
71401,53,-6,-3874,-52,0.137741184
71401,54,40,-4225,-63,0.138928608
71401,55,-137,-4877,-421,0.140116032
