sequence,sample,x,y,z,time_s
114434,1,-1000,-6650,5141,0.000000000
114434,2,464,-6679,3974,0.001200480
114434,3,3705,-11271,175,0.002400960
114434,4,1428,-12103,3329,0.003601440
114434,5,-204,-7336,1100,0.004801920
114434,6,-1376,-4895,2280,0.006002400
114434,7,-127,-5675,7911,0.007202880
114434,8,-252,-6790,5147,0.008403360
114434,9,452,-5971,1768,0.009603840
114434,10,23,-3800,4461,0.010804320
114434,11,-799,-1910,420,0.012004800
114434,12,6,-1320,-2037,0.013205280
114434,13,-46,-2671,-1948,0.014405760
114434,14,939,-4699,-2601,0.015606240
114434,15,836,-3546,-5935,0.016806720
114434,16,569,-2687,-5260,0.018007200
114434,17,1277,-2907,-5059,0.019207680
114434,18,626,-2729,-4347,0.020408160
114434,19,213,-2857,-3809,0.021608640
114434,20,112,-3565,-3593,0.022809120
114434,21,487,-4272,-2874,0.024009600
114434,22,-1241,-4553,-3640,0.025210080
114434,23,-667,-4658,-3519,0.026410560
114434,24,-406,-4068,-2966,0.027611040
114434,25,-510,-3745,-2762,0.028811520
114434,26,1201,-4070,-3756,0.030012000
114434,27,2321,-5926,-1816,0.031212480
114434,28,891,-6440,-1487,0.032412960
114434,29,-516,-8240,-186,0.033613440
114434,30,-1218,-9271,2525,0.034813920
114434,31,-1965,-7643,2265,0.036014400
114434,32,-1611,-7270,3418,0.037214880
114434,33,-1018,-7983,3503,0.038415360
114434,34,-599,-8845,1996,0.039615840
114434,35,-910,-7931,840,0.040816320
114434,36,-426,-6421,1353,0.042016800
114434,37,-56,-5370,899,0.043217280
114434,38,297,-5224,390,0.044417760
114434,39,386,-3787,1106,0.045618240
114434,40,41,-2038,33,0.046818720
114434,41,-582,-1216,848,0.048019200
114434,42,-146,-914,-346,0.049219680
114434,43,329,-1424,-105,0.050420160
114434,44,798,-1556,-662,0.051620640
114434,45,608,-2189,14,0.052821120
114434,46,532,-3852,344,0.054021600
114434,47,526,-4323,1848,0.055222080
114434,48,-102,-2388,2451,0.056422560
114434,49,-799,-494,3219,0.057623040
114434,50,4,483,2958,0.058823520
114434,51,985,776,1616,0.060024000
114434,52,2126,785,-165,0.061224480
114434,53,1509,795,121,0.062424960
114434,54,798,861,133,0.063625440
114434,55,776,851,2203,0.064825920
114434,56,867,2630,1734,0.066026400
114434,57,70,4084,2409,0.067226880
114434,58,44,2908,1904,0.068427360
114434,59,80,555,1764,0.069627840
114434,60,334,265,1346,0.070828320
114434,61,85,-783,574,0.072028800
114434,62,-630,-774,1788,0.073229280
114434,63,-1095,-817,1743,0.074429760
114434,64,-1153,-5582,1594,0.075630240
114435,1,-263,-6160,3322,0.076817664
114435,2,-1462,-5674,2997,0.078005088
114435,3,-1621,-2125,1107,0.079192512
114435,4,-1003,176,1568,0.080379936
114435,5,305,-732,-140,0.081567360
114435,6,1772,-3079,-2592,0.082754784
114435,7,1404,-5130,-1481,0.083942208
114435,8,391,-4049,-1554,0.085129632
114435,9,-953,-1376,863,0.086317056
114435,10,-1235,103,-202,0.087504480
114435,11,-373,618,2631,0.088691904
114435,12,639,108,-2625,0.089879328
114435,13,364,-166,-1638,0.091066752
114435,14,-350,-1282,-1308,0.092254176
114435,15,-1811,-5074,-1338,0.093441600
114435,16,-1311,-10059,-1260,0.094629024
114435,17,-1317,-13939,238,0.095816448
114435,18,-329,-15113,2042,0.097003872
114435,19,-530,-14764,1263,0.098191296
114435,20,-451,-13682,1699,0.099378720
114435,21,180,-12748,1919,0.100566144
114435,22,511,-10322,-338,0.101753568
