sequence,sample,x,y,z,time_s
82955,1,87,-5076,-349,0.000000000
82955,2,-681,-4687,87,0.001187424
82955,3,-809,-5425,116,0.002374848
82955,4,148,-4470,959,0.003562272
82955,5,-615,-3851,80,0.004749696
82955,6,103,-3561,-253,0.005937120
82955,7,906,-3803,-905,0.007124544
82955,8,537,-3969,-1486,0.008311968
82955,9,607,-4418,-1127,0.009499392
82955,10,679,-4944,-1435,0.010686816
82955,11,-51,-5547,-1249,0.011874240
82955,12,20,-5455,-739,0.013061664
82955,13,883,-5784,-1232,0.014249088
82955,14,704,-5979,-362,0.015436512
82955,15,546,-5279,-1468,0.016623936
82955,16,829,-5854,-1099,0.017811360
82955,17,1274,-6938,-299,0.018998784
82955,18,831,-6414,-347,0.020186208
82955,19,317,-5887,179,0.021373632
82955,20,187,-6115,1329,0.022561056
82955,21,328,-5529,1323,0.023748480
82955,22,40,-4310,770,0.024935904
82955,23,237,-3490,1257,0.026123328
82955,24,209,-1430,801,0.027310752
82955,25,-148,-658,-278,0.028498176
82955,26,688,-598,-330,0.029685600
82955,27,399,-2925,109,0.030873024
82955,28,-53,-4087,924,0.032060448
82955,29,-817,-5186,623,0.033247872
82955,30,-685,-5636,2398,0.034435296
82955,31,-231,-5875,2666,0.035622720
82955,32,-74,-5414,2448,0.036810144
82955,33,-369,-5385,2303,0.037997568
82955,34,-142,-5534,2113,0.039184992
82955,35,35,-5215,1307,0.040372416
82955,36,-152,-3077,1400,0.041559840
82955,37,-146,-2456,1202,0.042747264
82955,38,-603,-3670,1546,0.043934688
82955,39,-749,-2985,981,0.045122112
82955,40,-297,-2042,1654,0.046309536
82955,41,-322,-2378,1669,0.047496960
82955,42,-458,-1381,1242,0.048684384
82955,43,-479,-61,1432,0.049871808
82955,44,93,-56,719,0.051059232
82955,45,-148,90,612,0.052246656
82955,46,91,147,-252,0.053434080
82955,47,402,-339,-37,0.054621504
82955,48,-81,-1506,263,0.055808928
82955,49,-301,-1623,912,0.056996352
82955,50,-215,-4056,313,0.058183776
82955,51,223,-6253,1685,0.059371200
82955,52,133,-6217,1407,0.060558624
82955,53,-123,-5385,1038,0.061746048
82955,54,376,-4155,1222,0.062933472
82955,55,908,-2912,-40,0.064120896
82955,56,590,-2611,-423,0.065308320
82955,57,448,-1916,-1836,0.066495744
82955,58,469,-1242,-1640,0.067683168
82955,59,-248,-1648,-1040,0.068870592
82955,60,-484,-3473,-1023,0.070058016
82955,61,-102,-4135,977,0.071245440
82955,62,-1230,-4247,-106,0.072432864
82955,63,-1075,-6527,1801,0.073620288
82955,64,354,-8511,710,0.074807712
82956,1,999,-7995,924,0.075995136
82956,2,79,-8566,-834,0.077182560
82956,3,1368,-8928,-279,0.078369984
82956,4,1291,-8548,-74,0.079557408
82956,5,256,-7200,-525,0.080744832
82956,6,-476,-6728,1522,0.081932256
82956,7,-687,-6183,1299,0.083119680
82956,8,-1331,-4744,1115,0.084307104
82956,9,-748,-3573,1755,0.085494528
82956,10,-149,-3384,585,0.086681952
82956,11,-164,-3946,-957,0.087869376
82956,12,125,-3191,-605,0.089056800
82956,13,515,-1851,-592,0.090244224
82956,14,306,-1939,-814,0.091431648
82956,15,-25,-3444,-326,0.092619072
82956,16,393,-3097,-320,0.093806496
82956,17,777,-2267,-389,0.094993920
82956,18,141,-2647,212,0.096181344
82956,19,591,-3623,-565,0.097368768
82956,20,869,-4042,-95,0.098556192
82956,21,293,-3863,-820,0.099743616
82956,22,231,-5581,-77,0.100931040
82956,23,645,-7990,-127,0.102118464
82956,24,479,-9999,1125,0.103305888
82956,25,-256,-10643,2062,0.104493312
82956,26,-822,-10463,2823,0.105680736
82956,27,-691,-10460,3660,0.106868160
82956,28,-17,-10399,4441,0.108055584
82956,29,209,-8755,3855,0.109243008
82956,30,-228,-5476,2941,0.110430432
82956,31,-15,-2841,1471,0.111617856
82956,32,1269,-1948,1551,0.112805280
82956,33,1422,-996,859,0.113992704
82956,34,-98,-759,-37,0.115180128
82956,35,-534,-703,1116,0.116367552
82956,36,-616,-600,1026,0.117554976
82956,37,-536,-43,1311,0.118742400
82956,38,-220,353,841,0.119929824
82956,39,-457,-29,-475,0.121117248
82956,40,-325,-756,-306,0.122304672
82956,41,-177,-631,-919,0.123492096
82956,42,343,-518,-1240,0.124679520
82956,43,128,-232,-1622,0.125866944
82956,44,-461,199,-249,0.127054368
82956,45,-700,857,-476,0.128241792
82956,46,-769,680,517,0.129429216
82956,47,-791,-87,-553,0.130616640
82956,48,-544,-173,27,0.131804064
82956,49,-307,-228,-751,0.132991488
82956,50,-42,-713,-1469,0.134178912
82956,51,401,-1000,-1507,0.135366336
82956,52,87,-3656,-2273,0.136553760
82956,53,1806,-10933,-2152,0.137741184
82956,54,-72,-14039,-9,0.138928608
82956,55,-160,-12366,1753,0.140116032
82956,56,-1830,-6063,2946,0.141303456
82956,57,-1079,-6501,4375,0.142490880
82956,58,8,-5857,3289,0.143678304
82956,59,2971,-6115,-2567,0.144865728
82956,60,1299,-5890,1602,0.146053152
82956,61,611,-4922,158,0.147240576
82956,62,583,-2408,4228,0.148428000
82956,63,-815,-1083,3339,0.149615424
82956,64,-1867,-672,5767,0.150802848
82957,1,-245,-178,465,0.151990272
82957,2,593,1083,1006,0.153177696
82957,3,795,2018,-1008,0.154365120
82957,4,1200,1287,-1706,0.155552544
82957,5,401,-315,-2164,0.156739968
82957,6,193,-1351,672,0.157927392
82957,7,-559,-1188,-2938,0.159114816
82957,8,678,-2188,-2974,0.160302240
82957,9,1923,-11374,-4674,0.161489664
82957,10,1190,-16025,2130,0.162677088
82957,11,-2300,-13286,-2189,0.163864512
82957,12,-2289,-9698,3080,0.165051936
82957,13,-500,-6952,1897,0.166239360
82957,14,905,-5134,1531,0.167426784
82957,15,953,-5963,-2779,0.168614208
82957,16,1923,-10804,-1937,0.169801632
82957,17,603,-11591,238,0.170989056
82957,18,1417,-7815,-1080,0.172176480
82957,19,-37,-6202,7682,0.173363904
82957,20,-11,-6733,5102,0.174551328
82957,21,-1402,-6844,5865,0.175738752
82957,22,-1240,-5019,5167,0.176926176
82957,23,-360,-6312,5625,0.178113600
82957,24,60,-6013,2595,0.179301024
82957,25,-642,-4925,1354,0.180488448
82957,26,-253,-6836,-308,0.181675872
82957,27,-277,-8857,1507,0.182863296
82957,28,-303,-8475,-582,0.184050720
82957,29,-569,-8685,-15,0.185238144
82957,30,99,-8288,487,0.186425568
82957,31,47,-7676,-1028,0.187612992
82957,32,460,-6612,-1694,0.188800416
82957,33,450,-6001,-561,0.189987840
82957,34,674,-4746,-1946,0.191175264
82957,35,-308,-2746,-1747,0.192362688
82957,36,239,-815,-2515,0.193550112
82957,37,133,-17,316,0.194737536
82957,38,-253,555,-1251,0.195924960
82957,39,-685,609,-221,0.197112384
82957,40,-315,530,-171,0.198299808
82957,41,8,307,622,0.199487232
82957,42,204,535,-1551,0.200674656
82957,43,613,850,-781,0.201862080
82957,44,-249,1158,-444,0.203049504
82957,45,428,3000,-325,0.204236928
82957,46,953,7310,-629,0.205424352
82957,47,969,9669,-1163,0.206611776
82957,48,-1050,6358,-834,0.207799200
82957,49,-669,1144,-1444,0.208986624
82957,50,1545,-1650,-3435,0.210174048
82957,51,-1721,-1261,222,0.211361472
82957,52,-2557,-624,744,0.212548896
