sequence,sample,x,y,z,time_s
1322,1,-26,-2859,-313,0.000000000
1322,2,202,-2910,-788,0.001187424
1322,3,-22,-2899,16,0.002374848
1322,4,-72,-1990,135,0.003562272
1322,5,-395,-915,579,0.004749696
1322,6,-706,-1084,1180,0.005937120
1322,7,-78,-1389,1195,0.007124544
1322,8,-53,-2463,804,0.008311968
1322,9,342,-3934,559,0.009499392
1322,10,385,-5320,1074,0.010686816
1322,11,293,-5081,1496,0.011874240
1322,12,-188,-4811,2224,0.013061664
1322,13,-101,-3826,2673,0.014249088
1322,14,-165,-2888,2775,0.015436512
1322,15,277,-2056,1936,0.016623936
1322,16,376,-400,1664,0.017811360
1322,17,12,587,338,0.018998784
1322,18,453,388,-341,0.020186208
1322,19,558,-231,324,0.021373632
1322,20,186,-190,233,0.022561056
1322,21,32,-453,467,0.023748480
1322,22,-78,-2052,1109,0.024935904
1322,23,149,-8003,281,0.026123328
1322,24,1413,-11177,1374,0.027310752
1322,25,1052,-9805,1376,0.028498176
1322,26,-395,-5225,3416,0.029685600
1322,27,-989,-2435,2279,0.030873024
1322,28,913,-1126,663,0.032060448
1322,29,1523,-1926,-61,0.033247872
1322,30,1008,-3798,-2031,0.034435296
1322,31,380,-5192,75,0.035622720
1322,32,-983,-7240,-384,0.036810144
1322,33,-567,-9873,1921,0.037997568
1322,34,133,-10307,2088,0.039184992
1322,35,319,-9276,3006,0.040372416
1322,36,-559,-7113,3008,0.041559840
1322,37,-416,-4890,1129,0.042747264
1322,38,-176,-3620,1784,0.043934688
1322,39,120,-2389,-937,0.045122112
1322,40,844,-1875,-1466,0.046309536
1322,41,814,-2048,-1557,0.047496960
1322,42,-395,-1606,-416,0.048684384
1322,43,-815,-1235,-1140,0.049871808
1322,44,-721,-2471,470,0.051059232
1322,45,-394,-3485,-373,0.052246656
1322,46,237,-4504,-1308,0.053434080
1322,47,815,-4610,-1243,0.054621504
1322,48,371,-3011,-1672,0.055808928
1322,49,-459,-1314,-1819,0.056996352
1322,50,-630,-616,-1619,0.058183776
1322,51,-307,-316,-801,0.059371200
1322,52,-537,-3,-1845,0.060558624
1322,53,-439,-393,-519,0.061746048
1322,54,-345,-1901,-524,0.062933472
1322,55,-549,-3752,1104,0.064120896
1322,56,-305,-5059,1119,0.065308320
1322,57,-83,-6060,1658,0.066495744
1322,58,554,-6540,1655,0.067683168
