sequence,sample,x,y,z,time_s
7020,1,-873,1688,-1020,0.000000000
7020,2,-388,-967,-804,0.001187424
7020,3,-517,-6373,-1311,0.002374848
7020,4,-383,-9671,-863,0.003562272
7020,5,-180,-6998,-648,0.004749696
7020,6,-337,-860,-840,0.005937120
7020,7,329,1376,-1469,0.007124544
7020,8,529,-2812,-853,0.008311968
7020,9,168,-5927,-2059,0.009499392
7020,10,768,-5008,-2032,0.010686816
7020,11,-81,-6501,-679,0.011874240
7020,12,502,-3654,-1481,0.013061664
7020,13,387,-1421,-1188,0.014249088
7020,14,452,-1886,-911,0.015436512
7020,15,423,-1304,-1356,0.016623936
7020,16,29,-942,-1270,0.017811360
7020,17,-18,-1625,-44,0.018998784
7020,18,205,-1709,-1036,0.020186208
7020,19,362,-1595,-919,0.021373632
7020,20,487,-2504,684,0.022561056
7020,21,579,-1146,142,0.023748480
7020,22,240,-698,1434,0.024935904
7020,23,374,-748,303,0.026123328
7020,24,455,905,870,0.027310752
7020,25,335,1191,1304,0.028498176
7020,26,399,-13,1316,0.029685600
7020,27,106,-1492,1414,0.030873024
7020,28,326,-8510,804,0.032060448
7020,29,99,-3867,1309,0.033247872
7020,30,-269,1647,-79,0.034435296
7020,31,-38,-478,2555,0.035622720
7020,32,-287,2345,1330,0.036810144
7020,33,-277,1787,1078,0.037997568
7020,34,-128,574,2768,0.039184992
7020,35,-273,2157,879,0.040372416
7020,36,-2,1156,3067,0.041559840
7020,37,-314,-717,-256,0.042747264
7020,38,-367,-109,1201,0.043934688
7020,39,-95,-2773,2303,0.045122112
7020,40,72,-14967,692,0.046309536
7020,41,88,-12455,741,0.047496960
7020,42,-468,-4102,-1632,0.048684384
7020,43,-468,-7618,-1492,0.049871808
7020,44,-357,-11459,-2518,0.051059232
7020,45,-275,-12233,-437,0.052246656
7020,46,-119,-12268,-919,0.053434080
7020,47,-320,-8580,-1064,0.054621504
7020,48,-284,-8827,-1050,0.055808928
7020,49,10,-13410,-1633,0.056996352
7020,50,-184,-9653,-1231,0.058183776
7020,51,-133,-4641,-1932,0.059371200
7020,52,-39,-5581,-1648,0.060558624
7020,53,217,-4032,-1544,0.061746048
7020,54,193,-2876,-1399,0.062933472
7020,55,317,-7320,-1697,0.064120896
7020,56,30,-5261,-716,0.065308320
7020,57,300,-4964,-951,0.066495744
7020,58,405,-9605,-413,0.067683168
7020,59,37,-4721,-200,0.068870592
7020,60,2,1229,-47,0.070058016
7020,61,43,-9215,0,0.071245440
7020,62,517,-17394,-772,0.072432864
7020,63,232,-10278,1039,0.073620288
7020,64,-49,-4182,540,0.074807712
7021,1,-39,-5168,1566,0.075995136
7021,2,195,-6188,1188,0.077182560
7021,3,392,-2526,1465,0.078369984
7021,4,301,-2853,1376,0.079557408
7021,5,136,-2769,1642,0.080744832
7021,6,191,-2502,2266,0.081932256
7021,7,225,-1135,1258,0.083119680
7021,8,90,994,1855,0.084307104
7021,9,-45,1464,1255,0.085494528
7021,10,105,819,2209,0.086681952
7021,11,129,115,1153,0.087869376
7021,12,87,-363,2778,0.089056800
7021,13,-385,-11063,-186,0.090244224
7021,14,-11,-11450,95,0.091431648
7021,15,-130,-1118,-320,0.092619072
7021,16,-151,421,205,0.093806496
7021,17,326,404,1249,0.094993920
7021,18,-320,-825,-310,0.096181344
7021,19,496,-12953,-351,0.097368768
7021,20,395,-12591,-2185,0.098556192
7021,21,-12,1401,-1786,0.099743616
7021,22,133,1133,43,0.100931040
7021,23,230,-917,-2701,0.102118464
7021,24,70,-705,-597,0.103305888
7021,25,-7,526,-1282,0.104493312
7021,26,-421,-671,-862,0.105680736
7021,27,-148,-299,-979,0.106868160
7021,28,-438,-243,-1082,0.108055584
7021,29,-364,-371,-1437,0.109243008
7021,30,-411,-799,105,0.110430432
7021,31,-562,-2381,-914,0.111617856
7021,32,-349,-4529,-86,0.112805280
7021,33,-188,-398,6,0.113992704
7021,34,-209,900,246,0.115180128
7021,35,-7,-506,1088,0.116367552
7021,36,20,239,-461,0.117554976
7021,37,235,297,1289,0.118742400
7021,38,266,1559,273,0.119929824
7021,39,132,1841,412,0.121117248
7021,40,103,-512,1789,0.122304672
7021,41,154,-10488,-1475,0.123492096
7021,42,-127,-7393,729,0.124679520
7021,43,-378,-2383,-165,0.125866944
7021,44,-454,-6920,840,0.127054368
7021,45,-84,-8147,-356,0.128241792
7021,46,-56,-9266,1043,0.129429216
7021,47,-142,-11406,614,0.130616640
7021,48,-222,-7484,509,0.131804064
