sequence,sample,x,y,z,time_s
87169,1,-116,-2084,-4802,0.000000000
87169,2,-938,-1476,-3952,0.001200480
87169,3,-823,-1436,-4000,0.002400960
87169,4,-599,-2035,-2994,0.003601440
87169,5,-941,-3107,-1830,0.004801920
87169,6,-723,-5644,-1939,0.006002400
87169,7,-357,-4694,464,0.007202880
87169,8,-409,-2874,1385,0.008403360
87169,9,-1482,-932,3017,0.009603840
87169,10,-593,-634,1042,0.010804320
87169,11,1549,-390,1103,0.012004800
87169,12,1428,239,-893,0.013205280
87169,13,481,891,1108,0.014405760
87169,14,-32,1617,486,0.015606240
87169,15,-990,1919,202,0.016806720
87169,16,42,1895,907,0.018007200
87169,17,-151,2403,1075,0.019207680
87169,18,-1039,6121,2309,0.020408160
87169,19,-2424,6501,1977,0.021608640
87169,20,265,1707,2011,0.022809120
87169,21,1616,1352,181,0.024009600
87169,22,1423,330,1067,0.025210080
87169,23,-946,232,3218,0.026410560
87169,24,-127,-561,3469,0.027611040
87169,25,1206,-3931,3610,0.028811520
87169,26,1265,-12157,46,0.030012000
87169,27,2287,-14975,6622,0.031212480
87169,28,988,-9370,-229,0.032412960
87169,29,641,-5589,7035,0.033613440
87169,30,1100,-5674,1966,0.034813920
87169,31,2031,-5749,4739,0.036014400
87169,32,1860,-7549,-1621,0.037214880
87169,33,490,-8549,3371,0.038415360
87169,34,76,-9326,2309,0.039615840
87169,35,-558,-6052,6165,0.040816320
87169,36,-703,-4006,7823,0.042016800
87169,37,605,-3931,1774,0.043217280
87169,38,1254,-5209,4663,0.044417760
87169,39,1278,-3547,1720,0.045618240
87169,40,-131,-4448,3899,0.046818720
87169,41,-274,-8049,2690,0.048019200
87169,42,-1497,-9330,3584,0.049219680
87169,43,-938,-9085,3200,0.050420160
87169,44,-308,-9433,3232,0.051620640
87169,45,-827,-7432,677,0.052821120
87169,46,-526,-5643,-3946,0.054021600
87169,47,386,-5713,-1966,0.055222080
87169,48,1044,-6026,-6220,0.056422560
87169,49,1143,-5233,-5659,0.057623040
87169,50,-878,-4863,-5252,0.058823520
87169,51,-1259,-4892,-3787,0.060024000
87169,52,-1692,-5412,-4344,0.061224480
87169,53,-1320,-6586,-2262,0.062424960
87169,54,-1284,-6832,-1697,0.063625440
87169,55,-1241,-8869,-2158,0.064825920
87169,56,-353,-10200,-1021,0.066026400
87169,57,476,-9967,372,0.067226880
87169,58,-49,-8776,-80,0.068427360
87169,59,-521,-9205,714,0.069627840
87169,60,-110,-7119,1774,0.070828320
87169,61,-124,-4307,-283,0.072028800
87169,62,-82,-2709,428,0.073229280
87169,63,8,-2176,-277,0.074429760
87169,64,-254,-2432,-1757,0.075630240
87170,1,-300,-2462,-2453,0.076817664
87170,2,229,-2503,-2257,0.078005088
87170,3,-559,-2575,-1517,0.079192512
87170,4,-981,-2344,-1275,0.080379936
87170,5,-482,-1542,-465,0.081567360
87170,6,385,-1566,-497,0.082754784
87170,7,1801,-1405,-2248,0.083942208
87170,8,2043,-1304,-1941,0.085129632
87170,9,2357,-1286,-1378,0.086317056
87170,10,1171,-803,-1389,0.087504480
87170,11,29,-739,129,0.088691904
87170,12,-887,-375,2037,0.089879328
87170,13,-406,-353,2161,0.091066752
87170,14,-208,-1181,338,0.092254176
87170,15,425,-5086,-244,0.093441600
87170,16,1774,-8448,-582,0.094629024
87170,17,1750,-8705,1518,0.095816448
87170,18,765,-7264,1778,0.097003872
87170,19,259,-5137,4935,0.098191296
87170,20,695,-4941,4579,0.099378720
87170,21,1627,-5230,5987,0.100566144
87170,22,1498,-3963,3632,0.101753568
87170,23,-573,-2794,6726,0.102940992
87170,24,-902,-4266,4636,0.104128416
87170,25,-859,-5311,7927,0.105315840
87170,26,-1201,-5497,5733,0.106503264
87170,27,-1723,-5868,7850,0.107690688
87170,28,-1296,-7365,5008,0.108878112
87170,29,-653,-7647,5244,0.110065536
87170,30,-630,-7157,3748,0.111252960
87170,31,383,-7418,2397,0.112440384
87170,32,324,-7621,85,0.113627808
87170,33,-49,-7167,456,0.114815232
87170,34,67,-5882,321,0.116002656
87170,35,-94,-5627,-911,0.117190080
87170,36,-491,-5441,393,0.118377504
87170,37,-694,-2597,483,0.119564928
87170,38,-938,-818,-31,0.120752352
87170,39,-503,-833,237,0.121939776
87170,40,237,-796,-323,0.123127200
87170,41,161,-141,-741,0.124314624
87170,42,-435,169,-974,0.125502048
87170,43,-809,667,-1017,0.126689472
87170,44,-295,806,-1517,0.127876896
87170,45,151,1009,-3064,0.129064320
87170,46,466,465,-3164,0.130251744
87170,47,-399,689,-2793,0.131439168
87170,48,-473,860,-2854,0.132626592
87170,49,-921,1438,-2479,0.133814016
87170,50,-478,2547,-1731,0.135001440
87170,51,-187,2837,-3320,0.136188864
87170,52,-91,1933,-2785,0.137376288
87170,53,-3,493,-3748,0.138563712
87170,54,121,-55,-3422,0.139751136
87170,55,-23,-58,-3399,0.140938560
87170,56,100,-62,-2487,0.142125984
87170,57,528,-353,-2000,0.143313408
87170,58,213,-936,-2355,0.144500832
87170,59,842,-4526,-2668,0.145688256
87170,60,1032,-6797,-21,0.146875680
87170,61,-569,-6205,627,0.148063104
87170,62,93,-3316,-47,0.149250528
87170,63,411,-2458,924,0.150437952
87170,64,1567,-3046,166,0.151625376
87171,1,2097,-5108,-1374,0.152812800
87171,2,2026,-5983,-320,0.154000224
87171,3,708,-3587,289,0.155187648
87171,4,-947,-1967,1124,0.156375072
87171,5,626,-4906,1861,0.157562496
87171,6,1650,-6103,3790,0.158749920
87171,7,-358,-4747,1018,0.159937344
87171,8,-1591,-4867,5439,0.161124768
87171,9,-1232,-5605,4712,0.162312192
87171,10,-1019,-5059,4015,0.163499616
87171,11,-991,-5718,3122,0.164687040
87171,12,478,-7196,4623,0.165874464
87171,13,624,-7544,2887,0.167061888
87171,14,-251,-7350,1624,0.168249312
87171,15,-183,-8365,4502,0.169436736
87171,16,141,-9021,2444,0.170624160
87171,17,-85,-10044,2771,0.171811584
87171,18,-52,-12201,2854,0.172999008
87171,19,585,-11280,4329,0.174186432
87171,20,-758,-9280,1765,0.175373856
87171,21,-1453,-9030,2957,0.176561280
87171,22,98,-9835,3046,0.177748704
87171,23,1427,-8352,1606,0.178936128
87171,24,339,-6124,2053,0.180123552
87171,25,-374,-7037,3184,0.181310976
87171,26,-53,-7181,2487,0.182498400
87171,27,691,-5237,1663,0.183685824
87171,28,212,-4385,1883,0.184873248
87171,29,977,-5764,1998,0.186060672
87171,30,1146,-4732,1056,0.187248096
87171,31,269,-4148,-657,0.188435520
87171,32,2,-4369,1533,0.189622944
87171,33,707,-4172,-192,0.190810368
87171,34,570,-3968,-1977,0.191997792
87171,35,386,-3662,-1342,0.193185216
87171,36,454,-2178,-996,0.194372640
87171,37,-13,-1594,-2995,0.195560064
87171,38,247,-2180,-2756,0.196747488
87171,39,850,-3032,-3114,0.197934912
87171,40,110,-4752,-3212,0.199122336
87171,41,-135,-4643,-2377,0.200309760
87171,42,-321,-3375,-1457,0.201497184
87171,43,-1004,-3807,-552,0.202684608
87171,44,-670,-3789,-1110,0.203872032
87171,45,363,-3484,-1507,0.205059456
87171,46,158,-4008,-878,0.206246880
87171,47,11,-2699,-2272,0.207434304
87171,48,121,-930,-2258,0.208621728
87171,49,558,-1580,-1731,0.209809152
87171,50,555,-2606,-2077,0.210996576
87171,51,328,-3164,-2378,0.212184000
87171,52,-280,-3342,-828,0.213371424
87171,53,-867,-4300,242,0.214558848
87171,54,-679,-5763,764,0.215746272
87171,55,-571,-5903,1708,0.216933696
87171,56,-1006,-6437,1712,0.218121120
87171,57,-837,-6825,2555,0.219308544
87171,58,-372,-6034,1767,0.220495968
87171,59,-547,-4018,1508,0.221683392
87171,60,-183,-2944,1995,0.222870816
87171,61,665,-3683,1122,0.224058240
87171,62,0,-3015,1407,0.225245664
