sequence,sample,x,y,z,time_s
178015,1,1565,1286,132,0.000000000
178015,2,1785,698,-2273,0.001187424
178015,3,377,623,-1839,0.002374848
178015,4,-1535,-123,266,0.003562272
178015,5,-1596,-74,921,0.004749696
178015,6,-2275,-379,2778,0.005937120
178015,7,-802,-2319,2755,0.007124544
178015,8,-35,-3624,2703,0.008311968
178015,9,10,-2345,1750,0.009499392
178015,10,-407,-191,1415,0.010686816
178015,11,-359,-61,1939,0.011874240
178015,12,2473,-286,912,0.013061664
178015,13,2414,116,-1618,0.014249088
178015,14,1760,-311,-1023,0.015436512
178015,15,1036,-740,586,0.016623936
178015,16,-752,-7021,453,0.017811360
178015,17,588,-9973,3380,0.018998784
178015,18,-1946,-11319,3772,0.020186208
178015,19,-104,-7262,2903,0.021373632
178015,20,-544,-4065,2929,0.022561056
178015,21,968,-2500,2538,0.023748480
178015,22,1321,-1799,-167,0.024935904
178015,23,1187,-3708,-422,0.026123328
178015,24,1126,-5814,-684,0.027310752
178015,25,650,-6843,-405,0.028498176
178015,26,-147,-6834,3098,0.029685600
178015,27,-1035,-6111,4451,0.030873024
178015,28,-494,-5109,2926,0.032060448
178015,29,-535,-4931,3300,0.033247872
178015,30,969,-5411,2542,0.034435296
178015,31,1540,-6266,-639,0.035622720
178015,32,784,-6788,108,0.036810144
178015,33,838,-6524,-1045,0.037997568
178015,34,981,-6897,-32,0.039184992
178015,35,-502,-7813,-2306,0.040372416
178015,36,-129,-9050,99,0.041559840
178015,37,5,-7324,-236,0.042747264
178015,38,-1199,-6018,2209,0.043934688
178015,39,-656,-5794,-634,0.045122112
178015,40,702,-7761,206,0.046309536
178015,41,1529,-8102,-2181,0.047496960
178015,42,1399,-6226,-2006,0.048684384
178015,43,351,-4709,-1494,0.049871808
178015,44,-145,-4498,-247,0.051059232
178015,45,-464,-4445,-125,0.052246656
178015,46,110,-4530,92,0.053434080
178015,47,119,-4992,871,0.054621504
178015,48,-25,-4804,-227,0.055808928
178015,49,-457,-3760,-215,0.056996352
178015,50,-173,-2481,-1159,0.058183776
178015,51,169,-2043,163,0.059371200
178015,52,-38,-2867,-1948,0.060558624
178015,53,-187,-4809,-273,0.061746048
178015,54,-66,-4719,-820,0.062933472
178015,55,-919,-3835,42,0.064120896
178015,56,-1134,-3906,110,0.065308320
178015,57,-56,-4067,613,0.066495744
178015,58,240,-2816,-329,0.067683168
178015,59,70,-2268,744,0.068870592
178015,60,498,-1983,-399,0.070058016
178015,61,-160,-2588,1039,0.071245440
178015,62,-718,-3619,-425,0.072432864
178015,63,-248,-5129,1396,0.073620288
178015,64,-94,-5797,1382,0.074807712
178016,1,-810,-6643,2859,0.075995136
178016,2,-991,-6311,2800,0.077182560
178016,3,-716,-6553,3570,0.078369984
178016,4,-182,-4820,3303,0.079557408
178016,5,-3,-3049,2176,0.080744832
178016,6,370,-628,1729,0.081932256
178016,7,349,354,743,0.083119680
178016,8,160,470,933,0.084307104
178016,9,549,-215,247,0.085494528
178016,10,202,-326,949,0.086681952
178016,11,-461,-183,1421,0.087869376
178016,12,-134,-675,1038,0.089056800
178016,13,858,-1017,2188,0.090244224
178016,14,870,-2316,1326,0.091431648
178016,15,649,-3822,1255,0.092619072
178016,16,798,-6147,-487,0.093806496
178016,17,934,-5329,1098,0.094993920
178016,18,-168,-4465,331,0.096181344
178016,19,233,-4662,321,0.097368768
178016,20,618,-3858,1358,0.098556192
178016,21,486,-3672,-32,0.099743616
178016,22,-4,-3099,755,0.100931040
178016,23,171,-3720,629,0.102118464
178016,24,823,-3875,930,0.103305888
178016,25,769,-7193,694,0.104493312
178016,26,1106,-9914,572,0.105680736
178016,27,739,-12147,2393,0.106868160
178016,28,-208,-11234,1974,0.108055584
178016,29,-903,-10476,4452,0.109243008
178016,30,-301,-8236,3253,0.110430432
178016,31,-448,-4913,2735,0.111617856
178016,32,72,-638,344,0.112805280
178016,33,765,1201,-1248,0.113992704
178016,34,1444,514,-3221,0.115180128
178016,35,1197,-303,-3651,0.116367552
178016,36,246,521,-2847,0.117554976
178016,37,-368,-16,-1225,0.118742400
178016,38,-561,-610,-994,0.119929824
178016,39,-59,-889,-1121,0.121117248
178016,40,-495,-5449,-2007,0.122304672
178016,41,1551,-10968,-4128,0.123492096
178016,42,1159,-9132,-66,0.124679520
178016,43,-1143,-1496,-906,0.125866944
178016,44,-1740,904,850,0.127054368
178016,45,-1471,123,-1970,0.128241792
178016,46,401,-59,221,0.129429216
178016,47,285,-588,-4281,0.130616640
178016,48,-137,-7784,-2498,0.131804064
178016,49,-1391,-12072,1276,0.132991488
178016,50,-33,-12482,1325,0.134178912
178016,51,-819,-9418,5925,0.135366336
178016,52,-1619,-7504,4933,0.136553760
178016,53,-674,-4528,5710,0.137741184
178016,54,291,-2076,2324,0.138928608
178016,55,1354,-675,709,0.140116032
178016,56,1325,-1042,-1742,0.141303456
178016,57,214,-2607,-290,0.142490880
178016,58,-550,-2635,872,0.143678304
178016,59,-1329,-2317,574,0.144865728
178016,60,-905,-2237,2265,0.146053152
178016,61,-1217,-2497,3043,0.147240576
178016,62,-606,-2032,3880,0.148428000
178016,63,-393,-830,-408,0.149615424
178016,64,1469,-1104,-121,0.150802848
178017,1,1740,-1494,-2004,0.151990272
178017,2,1630,-1173,-3374,0.153177696
178017,3,853,-628,-3150,0.154365120
178017,4,293,-387,374,0.155552544
178017,5,-544,-898,51,0.156739968
178017,6,-1006,-4383,936,0.157927392
178017,7,272,-7870,2270,0.159114816
178017,8,-174,-7400,3403,0.160302240
178017,9,-519,-6138,619,0.161489664
178017,10,286,-3603,2275,0.162677088
178017,11,347,-1916,1325,0.163864512
178017,12,925,-824,905,0.165051936
178017,13,1749,-2053,-1044,0.166239360
178017,14,1079,-3979,2956,0.167426784
178017,15,113,-7304,458,0.168614208
178017,16,-437,-9131,4766,0.169801632
178017,17,-699,-12622,4241,0.170989056
178017,18,-170,-12987,5954,0.172176480
178017,19,453,-10741,2616,0.173363904
178017,20,1047,-8223,4027,0.174551328
178017,21,1053,-5761,1771,0.175738752
178017,22,1214,-4506,-374,0.176926176
178017,23,755,-3142,-1102,0.178113600
178017,24,866,-3285,-1112,0.179301024
178017,25,444,-4557,-2658,0.180488448
178017,26,-327,-7500,-558,0.181675872
178017,27,-84,-8648,177,0.182863296
178017,28,-84,-11241,840,0.184050720
178017,29,-508,-12102,799,0.185238144
178017,30,42,-10987,981,0.186425568
178017,31,991,-7858,56,0.187612992
178017,32,517,-4531,-533,0.188800416
178017,33,1025,-3051,-1894,0.189987840
178017,34,864,-1479,-1612,0.191175264
178017,35,68,-2015,-3608,0.192362688
178017,36,-138,-3375,-1503,0.193550112
178017,37,7,-5130,-530,0.194737536
178017,38,-534,-5889,1744,0.195924960
178017,39,-1450,-4876,2447,0.197112384
178017,40,-835,-2844,2059,0.198299808
