sequence,sample,x,y,z,time_s
95061,1,1498,-14322,-463,0.000000000
95061,2,846,-13040,1010,0.001187424
95061,3,-1931,-9463,3470,0.002374848
95061,4,-2442,-8084,4369,0.003562272
95061,5,-553,-4548,2434,0.004749696
95061,6,790,-3996,572,0.005937120
95061,7,952,-3246,-6,0.007124544
95061,8,970,-4263,-487,0.008311968
95061,9,-277,-4514,-888,0.009499392
95061,10,-921,-5976,219,0.010686816
95061,11,632,-6898,1844,0.011874240
95061,12,864,-6679,1835,0.013061664
95061,13,162,-4531,2018,0.014249088
95061,14,177,-4331,2137,0.015436512
95061,15,291,-4685,1333,0.016623936
95061,16,556,-3832,-1286,0.017811360
95061,17,736,-3347,-1569,0.018998784
95061,18,1017,-3027,7,0.020186208
95061,19,368,-1354,-1244,0.021373632
95061,20,-797,-520,1266,0.022561056
95061,21,-1185,-741,1954,0.023748480
95061,22,-944,-1138,3172,0.024935904
95061,23,-498,-2270,614,0.026123328
95061,24,69,-4109,813,0.027310752
95061,25,1178,-4868,361,0.028498176
95061,26,901,-4477,-526,0.029685600
95061,27,415,-3348,-131,0.030873024
95061,28,792,-1685,-340,0.032060448
95061,29,775,-1853,558,0.033247872
95061,30,975,-2442,1520,0.034435296
95061,31,543,-847,2073,0.035622720
95061,32,-1183,22,1954,0.036810144
95061,33,-1430,-700,2606,0.037997568
95061,34,-561,-907,2084,0.039184992
95061,35,-41,-472,741,0.040372416
95061,36,-348,449,211,0.041559840
95061,37,-431,27,167,0.042747264
95061,38,-981,200,1060,0.043934688
95061,39,-1246,190,1985,0.045122112
95061,40,-299,-475,651,0.046309536
95061,41,-670,-1340,709,0.047496960
95061,42,-92,-544,1588,0.048684384
95061,43,102,-1248,-691,0.049871808
95061,44,713,-2873,278,0.051059232
95061,45,221,-1336,502,0.052246656
95061,46,-498,-1244,591,0.053434080
95061,47,-874,-5132,380,0.054621504
95061,48,296,-8766,566,0.055808928
95061,49,1416,-9620,-587,0.056996352
95061,50,-1318,-11294,1778,0.058183776
95061,51,-1289,-12774,1021,0.059371200
95061,52,-620,-11020,3546,0.060558624
95061,53,-601,-8929,1146,0.061746048
95061,54,-614,-9424,1981,0.062933472
95061,55,886,-9456,-592,0.064120896
95061,56,215,-9091,-1531,0.065308320
95061,57,771,-8019,-894,0.066495744
95061,58,1952,-7036,-1017,0.067683168
95061,59,1360,-6274,-770,0.068870592
95061,60,275,-5225,559,0.070058016
95061,61,-498,-4624,2158,0.071245440
95061,62,-916,-4622,2232,0.072432864
95061,63,-1521,-2879,1325,0.073620288
95061,64,-811,-1030,781,0.074807712
95062,1,495,-94,-1568,0.075995136
95062,2,689,241,-2968,0.077182560
95062,3,269,-941,-2845,0.078369984
95062,4,69,-667,-3009,0.079557408
95062,5,-51,-427,-2187,0.080744832
95062,6,-906,-194,-2222,0.081932256
95062,7,24,-319,-1181,0.083119680
95062,8,1490,-1306,-1894,0.084307104
95062,9,778,-1472,-1465,0.085494528
95062,10,184,-1469,-2269,0.086681952
95062,11,-20,-823,-1782,0.087869376
95062,12,183,-141,-1847,0.089056800
95062,13,436,592,-1912,0.090244224
95062,14,324,988,-1471,0.091431648
95062,15,292,819,-1773,0.092619072
95062,16,275,192,-678,0.093806496
95062,17,36,-758,-380,0.094993920
95062,18,112,-601,1197,0.096181344
95062,19,-456,-363,1066,0.097368768
95062,20,-838,-753,1240,0.098556192
95062,21,-127,-3648,1036,0.099743616
95062,22,1063,-14096,-6,0.100931040
95062,23,432,-15825,4285,0.102118464
95062,24,-551,-14047,4766,0.103305888
95062,25,-2310,-12685,6028,0.104493312
95062,26,-2189,-10682,10186,0.105680736
95062,27,-123,-10324,3542,0.106868160
95062,28,1972,-13607,8226,0.108055584
95062,29,1142,-14323,3181,0.109243008
95062,30,615,-11105,6046,0.110430432
95062,31,-935,-7961,2906,0.111617856
95062,32,711,-7342,6812,0.112805280
95062,33,1877,-6400,2835,0.113992704
95062,34,1571,-3798,982,0.115180128
95062,35,754,-1295,1959,0.116367552
95062,36,262,-518,32,0.117554976
95062,37,-662,-825,85,0.118742400
95062,38,-940,-1450,853,0.119929824
95062,39,-212,-4088,-1751,0.121117248
95062,40,-228,-7026,-901,0.122304672
95062,41,-402,-9384,205,0.123492096
95062,42,-1137,-9982,238,0.124679520
95062,43,766,-10145,152,0.125866944
95062,44,515,-9624,-426,0.127054368
95062,45,1235,-9050,199,0.128241792
95062,46,2116,-8489,-37,0.129429216
95062,47,799,-8187,-1669,0.130616640
95062,48,-810,-7577,879,0.131804064
95062,49,-1630,-4614,-1061,0.132991488
95062,50,-75,-3095,108,0.134178912
95062,51,-113,-1895,592,0.135366336
95062,52,172,-1044,203,0.136553760
95062,53,-529,-1604,692,0.137741184
95062,54,-1372,-3385,730,0.138928608
95062,55,-2199,-3064,1522,0.140116032
95062,56,-691,-3055,-622,0.141303456
95062,57,-189,-4224,-407,0.142490880
95062,58,-133,-4559,-860,0.143678304
95062,59,-533,-3980,-2682,0.144865728
95062,60,-768,-3551,-2211,0.146053152
95062,61,-995,-2478,-1984,0.147240576
95062,62,-63,-1892,-4570,0.148428000
95062,63,1669,-1614,-3591,0.149615424
95062,64,1388,-579,-4358,0.150802848
95063,1,336,562,-3212,0.151990272
95063,2,-185,247,-3396,0.153177696
95063,3,218,-418,-1469,0.154365120
95063,4,-155,-465,-1660,0.155552544
95063,5,-176,-235,-629,0.156739968
95063,6,-88,396,89,0.157927392
95063,7,-506,1231,331,0.159114816
95063,8,-813,1622,180,0.160302240
95063,9,1,1412,-17,0.161489664
95063,10,538,1747,-320,0.162677088
95063,11,577,3864,-268,0.163864512
95063,12,42,5802,-483,0.165051936
95063,13,929,6699,-538,0.166239360
95063,14,2497,6444,-1995,0.167426784
95063,15,608,4882,-1272,0.168614208
95063,16,589,1431,-1200,0.169801632
95063,17,1066,-1160,53,0.170989056
95063,18,369,-1799,1383,0.172176480
95063,19,-1078,-929,3071,0.173363904
95063,20,-645,-686,3219,0.174551328
95063,21,-1248,-9879,3658,0.175738752
95063,22,3159,-15982,3827,0.176926176
95063,23,-654,-12535,4652,0.178113600
95063,24,-1729,-8153,2013,0.179301024
95063,25,-1857,-2604,10167,0.180488448
95063,26,1741,-5118,-770,0.181675872
95063,27,3783,-5586,6756,0.182863296
95063,28,1879,-6767,-495,0.184050720
95063,29,-1252,-5526,6880,0.185238144
95063,30,-1202,-4913,2376,0.186425568
95063,31,-667,-6546,9662,0.187612992
95063,32,-642,-11079,5317,0.188800416
95063,33,551,-13167,5084,0.189987840
95063,34,324,-11233,2928,0.191175264
95063,35,-541,-12437,5336,0.192362688
95063,36,84,-14190,4184,0.193550112
95063,37,-744,-14181,2816,0.194737536
95063,38,-972,-12908,1878,0.195924960
95063,39,-1530,-11906,2874,0.197112384
95063,40,-114,-9561,1220,0.198299808
95063,41,-1314,-4855,900,0.199487232
95063,42,-1922,-2425,-1377,0.200674656
95063,43,-2049,-2350,-392,0.201862080
95063,44,-36,-2323,-4615,0.203049504
95063,45,1236,-3669,-3091,0.204236928
95063,46,646,-2756,-4316,0.205424352
95063,47,-109,-894,-3497,0.206611776
95063,48,-1449,-174,-3239,0.207799200
95063,49,714,-821,-3637,0.208986624
95063,50,1347,-1256,-2607,0.210174048
95063,51,783,-871,-4892,0.211361472
95063,52,430,-69,-5359,0.212548896
95063,53,-409,-600,-4628,0.213736320
95063,54,-471,-1623,-4317,0.214923744
95063,55,-140,-2737,-5315,0.216111168
95063,56,-197,-6586,-5300,0.217298592
95063,57,775,-8684,-4019,0.218486016
95063,58,1229,-10242,-2066,0.219673440
95063,59,682,-7966,53,0.220860864
95063,60,-905,-5403,-48,0.222048288
95063,61,-827,-3540,942,0.223235712
95063,62,712,-1867,-1380,0.224423136
95063,63,2338,-1202,-860,0.225610560
95063,64,2167,-1447,-4941,0.226797984
95064,1,887,-1465,138,0.227985408
95064,2,-413,-959,97,0.229172832
95064,3,-1584,-436,3490,0.230360256
95064,4,-1252,-348,2879,0.231547680
95064,5,-891,-35,3160,0.232735104
95064,6,234,912,2257,0.233922528
95064,7,327,752,274,0.235109952
95064,8,546,714,346,0.236297376
95064,9,769,253,-340,0.237484800
95064,10,699,266,845,0.238672224
95064,11,1156,2380,897,0.239859648
95064,12,284,4743,1957,0.241047072
95064,13,-442,3831,2294,0.242234496
95064,14,-729,1064,3091,0.243421920
95064,15,1184,-634,2938,0.244609344
95064,16,348,-2135,2229,0.245796768
95064,17,-1860,-3197,2348,0.246984192
95064,18,-305,-15168,944,0.248171616
95064,19,1330,-20883,7534,0.249359040
95064,20,-1476,-16017,-772,0.250546464
95064,21,-1882,-7964,10936,0.251733888
95064,22,-1211,-2737,7204,0.252921312
95064,23,155,-917,4909,0.254108736
95064,24,2910,-2397,763,0.255296160
95064,25,2088,-5003,2509,0.256483584
95064,26,-258,-5066,4672,0.257671008
95064,27,-2021,-3905,1802,0.258858432
95064,28,-1354,-5053,6691,0.260045856
95064,29,-1189,-7390,7481,0.261233280
95064,30,-85,-9253,3837,0.262420704
95064,31,325,-11232,5184,0.263608128
95064,32,1124,-9060,4758,0.264795552
95064,33,-174,-5830,3644,0.265982976
95064,34,-353,-5676,809,0.267170400
95064,35,146,-8929,1970,0.268357824
95064,36,811,-10096,-1983,0.269545248
95064,37,-484,-7178,-1452,0.270732672
95064,38,-358,-4098,-3714,0.271920096
95064,39,-2108,-4290,-913,0.273107520
95064,40,-1664,-4685,-2962,0.274294944
95064,41,842,-4410,-5543,0.275482368
95064,42,1337,-5761,-4335,0.276669792
95064,43,1413,-6780,-6040,0.277857216
95064,44,1104,-5904,-5515,0.279044640
95064,45,-349,-3709,-4061,0.280232064
95064,46,-713,-4096,-3863,0.281419488
95064,47,25,-6431,-4236,0.282606912
95064,48,402,-7275,-1356,0.283794336
95064,49,76,-9048,-3399,0.284981760
95064,50,-475,-9974,-1913,0.286169184
95064,51,-511,-8531,-1228,0.287356608
95064,52,-538,-8491,-1127,0.288544032
95064,53,728,-8202,1303,0.289731456
95064,54,191,-7131,-1002,0.290918880
95064,55,49,-6216,-1196,0.292106304
95064,56,688,-4889,653,0.293293728
95064,57,-62,-3286,-967,0.294481152
95064,58,-528,-1932,-1487,0.295668576
95064,59,-362,261,-1192,0.296856000
95064,60,541,-45,-2257,0.298043424
95064,61,998,-581,-1543,0.299230848
95064,62,313,-42,-886,0.300418272
95064,63,133,388,-418,0.301605696
95064,64,-345,-210,76,0.302793120
95065,1,500,-266,-82,0.303980544
95065,2,1566,172,295,0.305167968
95065,3,2092,-841,-1225,0.306355392
95065,4,379,-1059,592,0.307542816
95065,5,-49,-774,16,0.308730240
95065,6,21,-1445,2193,0.309917664
95065,7,-38,-3116,480,0.311105088
95065,8,383,-7247,2165,0.312292512
95065,9,-486,-5969,1183,0.313479936
95065,10,-209,-1752,4191,0.314667360
95065,11,-479,994,4837,0.315854784
95065,12,443,800,3930,0.317042208
95065,13,1571,-490,2625,0.318229632
95065,14,1803,-1870,2504,0.319417056
95065,15,683,-2129,4436,0.320604480
95065,16,-541,-2584,6041,0.321791904
95065,17,-1236,-3186,6594,0.322979328
95065,18,-1805,-3017,6203,0.324166752
95065,19,-1328,-2989,4773,0.325354176
95065,20,-56,-3637,3540,0.326541600
95065,21,90,-1731,3520,0.327729024
95065,22,-78,-1026,1462,0.328916448
95065,23,-492,-3348,1380,0.330103872
95065,24,-598,-6066,1696,0.331291296
95065,25,-195,-7394,1776,0.332478720
95065,26,48,-9232,2115,0.333666144
95065,27,-697,-9557,1729,0.334853568
95065,28,-602,-7445,2709,0.336040992
95065,29,-600,-2963,2073,0.337228416
95065,30,-253,-391,1737,0.338415840
95065,31,-678,1346,-13,0.339603264
95065,32,1252,1004,-3149,0.340790688
95065,33,759,803,-2282,0.341978112
95065,34,-564,-157,-4294,0.343165536
95065,35,-978,-53,-1774,0.344352960
95065,36,-1597,723,-3823,0.345540384
95065,37,-1001,876,-20,0.346727808
95065,38,-1042,638,-2082,0.347915232
95065,39,-837,-263,-1644,0.349102656
95065,40,-1092,-1051,-3199,0.350290080
95065,41,-1712,-4133,-3172,0.351477504
95065,42,1422,-10776,-6642,0.352664928
95065,43,2748,-12365,-6524,0.353852352
95065,44,1735,-8790,-2256,0.355039776
95065,45,-496,-3509,-3119,0.356227200
95065,46,-1122,-3121,124,0.357414624
95065,47,148,-4161,18,0.358602048
95065,48,215,-6548,-1611,0.359789472
95065,49,2392,-11060,-4596,0.360976896
95065,50,2448,-12979,-2381,0.362164320
95065,51,1070,-11232,454,0.363351744
95065,52,-65,-8606,-158,0.364539168
95065,53,241,-7730,2612,0.365726592
95065,54,40,-9211,3606,0.366914016
95065,55,77,-8656,1895,0.368101440
95065,56,-139,-7368,3106,0.369288864
95065,57,-644,-7554,1850,0.370476288
95065,58,-479,-7374,2299,0.371663712
95065,59,-667,-8314,779,0.372851136
95065,60,-580,-10306,1306,0.374038560
95065,61,-551,-9969,2885,0.375225984
95065,62,-617,-7047,1556,0.376413408
95065,63,-856,-6072,4260,0.377600832
95065,64,179,-6202,3756,0.378788256
95066,1,1408,-7172,1973,0.379975680
95066,2,2022,-5992,-167,0.381163104
95066,3,1427,-4726,1502,0.382350528
95066,4,1679,-3924,-155,0.383537952
95066,5,1238,-2420,1245,0.384725376
95066,6,287,-1501,1549,0.385912800
95066,7,164,-2425,2644,0.387100224
95066,8,380,-3010,2359,0.388287648
95066,9,-29,-3214,2336,0.389475072
95066,10,-1058,-2942,4542,0.390662496
95066,11,-1442,-2773,2494,0.391849920
95066,12,-840,-2951,4109,0.393037344
95066,13,-63,-2630,1657,0.394224768
95066,14,752,-2046,2473,0.395412192
95066,15,321,-3468,-365,0.396599616
95066,16,359,-3901,1578,0.397787040
95066,17,5,-2821,682,0.398974464
95066,18,331,-1601,583,0.400161888
95066,19,558,-2180,827,0.401349312
95066,20,1075,-1551,884,0.402536736
95066,21,966,-20,-561,0.403724160
95066,22,-137,48,-62,0.404911584
95066,23,-655,-696,-221,0.406099008
95066,24,249,-2307,-971,0.407286432
95066,25,-5,-1688,-241,0.408473856
95066,26,-1203,-1398,6,0.409661280
95066,27,-1753,-2857,747,0.410848704
95066,28,-1299,-3469,1481,0.412036128
95066,29,-1435,-3086,151,0.413223552
95066,30,-1145,-2543,427,0.414410976
95066,31,-1141,-2903,-905,0.415598400
95066,32,31,-3407,-1863,0.416785824
95066,33,751,-2919,-342,0.417973248
95066,34,347,-2977,-2547,0.419160672
95066,35,-325,-6091,-1740,0.420348096
95066,36,360,-9091,-1008,0.421535520
95066,37,637,-9520,-361,0.422722944
95066,38,-666,-9591,489,0.423910368
95066,39,-1138,-9024,1746,0.425097792
95066,40,-755,-7566,1204,0.426285216
95066,41,-368,-5972,1677,0.427472640
95066,42,-264,-4190,-250,0.428660064
95066,43,77,-1857,-1431,0.429847488
95066,44,568,-362,-1940,0.431034912
95066,45,1170,236,-1649,0.432222336
95066,46,416,-387,-1504,0.433409760
95066,47,-314,-1153,-1008,0.434597184
95066,48,-700,-1527,-506,0.435784608
95066,49,-364,-2843,535,0.436972032
95066,50,275,-4618,-991,0.438159456
95066,51,1241,-4503,-1090,0.439346880
95066,52,727,-5377,-1067,0.440534304
95066,53,893,-7288,-1309,0.441721728
95066,54,1291,-6461,-61,0.442909152
95066,55,406,-5703,387,0.444096576
95066,56,-850,-6379,2277,0.445284000
95066,57,-333,-6227,962,0.446471424
95066,58,252,-5327,2464,0.447658848
95066,59,-573,-2844,2034,0.448846272
95066,60,-319,-138,1660,0.450033696
95066,61,413,624,108,0.451221120
95066,62,1812,-151,-909,0.452408544
95066,63,1388,-380,475,0.453595968
95066,64,1268,-879,-1848,0.454783392
95067,1,580,-1474,1612,0.455970816
