sequence,sample,x,y,z,time_s
53497,1,-28,-5187,557,0.000000000
53497,2,-237,-5252,-273,0.001200480
53497,3,158,-4363,-726,0.002400960
53497,4,637,-3783,-1017,0.003601440
53497,5,422,-4328,-580,0.004801920
53497,6,140,-3006,-947,0.006002400
53497,7,277,-1777,-367,0.007202880
53497,8,-449,-2597,645,0.008403360
53497,9,120,-3072,755,0.009603840
53497,10,230,-2875,148,0.010804320
53497,11,-123,-4335,996,0.012004800
53497,12,386,-5232,330,0.013205280
53497,13,1389,-4491,-195,0.014405760
53497,14,677,-6020,1123,0.015606240
53497,15,579,-6721,1077,0.016806720
53497,16,986,-6069,1130,0.018007200
53497,17,-146,-5011,2082,0.019207680
53497,18,-655,-5081,3630,0.020408160
53497,19,187,-3347,2131,0.021608640
53497,20,-340,-2782,2047,0.022809120
53497,21,-505,-2230,2032,0.024009600
53497,22,-3,-1861,1357,0.025210080
53497,23,-1,-1132,1024,0.026410560
53497,24,-620,-712,1529,0.027611040
53497,25,-651,-704,1614,0.028811520
53497,26,-344,-966,778,0.030012000
53497,27,29,-2131,1093,0.031212480
53497,28,-344,-3347,1337,0.032412960
53497,29,7,-4811,-44,0.033613440
53497,30,419,-6765,300,0.034813920
53497,31,799,-8631,-842,0.036014400
53497,32,770,-8911,414,0.037214880
53497,33,320,-7475,-144,0.038415360
53497,34,-260,-5308,1903,0.039615840
53497,35,-564,-4599,632,0.040816320
53497,36,-498,-3274,1486,0.042016800
53497,37,-307,-1468,-258,0.043217280
53497,38,-413,-9,-470,0.044417760
53497,39,-32,710,-1561,0.045618240
53497,40,158,810,-722,0.046818720
53497,41,211,364,-1134,0.048019200
53497,42,-877,241,-27,0.049219680
53497,43,-1238,-27,-667,0.050420160
53497,44,-1122,-209,193,0.051620640
53497,45,-358,261,179,0.052821120
53497,46,92,752,-758,0.054021600
53497,47,-213,469,-1749,0.055222080
53497,48,185,58,-1248,0.056422560
53497,49,286,-250,-1795,0.057623040
53497,50,8,-888,-1296,0.058823520
53497,51,-360,-3082,-1503,0.060024000
53497,52,536,-4433,-1489,0.061224480
53497,53,1255,-5265,-1387,0.062424960
53497,54,224,-4791,-633,0.063625440
53497,55,57,-4069,947,0.064825920
53497,56,-796,-3111,465,0.066026400
53497,57,-604,-3129,635,0.067226880
53497,58,-19,-4352,-153,0.068427360
53497,59,715,-4997,-1124,0.069627840
53497,60,198,-5517,40,0.070828320
53497,61,-165,-6604,287,0.072028800
53497,62,385,-6210,1383,0.073229280
53497,63,12,-5466,1371,0.074429760
53497,64,-25,-6049,2477,0.075630240
53498,1,1028,-5807,1592,0.076817664
53498,2,985,-5598,1505,0.078005088
53498,3,65,-6071,1411,0.079192512
53498,4,287,-5866,2047,0.080379936
53498,5,70,-6686,1235,0.081567360
53498,6,-835,-6830,2294,0.082754784
53498,7,-316,-7750,2243,0.083942208
53498,8,-121,-9470,2243,0.085129632
53498,9,-345,-11706,2578,0.086317056
53498,10,230,-13003,2261,0.087504480
53498,11,970,-13984,2490,0.088691904
53498,12,438,-13731,2188,0.089879328
53498,13,34,-11572,3397,0.091066752
53498,14,221,-10206,2443,0.092254176
53498,15,349,-8317,2594,0.093441600
53498,16,155,-5834,1663,0.094629024
53498,17,371,-3330,523,0.095816448
53498,18,889,-2995,514,0.097003872
53498,19,1013,-3110,-879,0.098191296
53498,20,363,-2503,785,0.099378720
53498,21,-198,-1836,190,0.100566144
53498,22,-600,-2737,1395,0.101753568
53498,23,-603,-4054,855,0.102940992
53498,24,-499,-4063,966,0.104128416
53498,25,-352,-4136,-344,0.105315840
53498,26,-318,-3964,-666,0.106503264
53498,27,32,-2083,-875,0.107690688
53498,28,361,-59,-1094,0.108878112
53498,29,-305,71,-819,0.110065536
53498,30,-732,163,-1360,0.111252960
53498,31,-29,4,-2271,0.112440384
53498,32,144,-314,-739,0.113627808
53498,33,-276,284,-1186,0.114815232
53498,34,-709,789,-1275,0.116002656
53498,35,-539,387,-809,0.117190080
53498,36,-313,-472,-723,0.118377504
53498,37,57,-948,-1744,0.119564928
53498,38,-736,-4925,-1700,0.120752352
53498,39,1238,-9314,-2345,0.121939776
53498,40,1134,-12072,-530,0.123127200
53498,41,-77,-10427,1789,0.124314624
53498,42,-1710,-5628,2534,0.125502048
53498,43,-1550,-4389,3384,0.126689472
53498,44,-858,-3568,2698,0.127876896
53498,45,1372,-3309,-971,0.129064320
53498,46,1603,-3728,4,0.130251744
53498,47,695,-2073,-836,0.131439168
53498,48,601,-868,177,0.132626592
53498,49,-208,-309,998,0.133814016
53498,50,-878,-75,2096,0.135001440
53498,51,28,-19,1631,0.136188864
53498,52,386,852,1478,0.137376288
53498,53,1,1470,905,0.138563712
53498,54,-57,812,268,0.139751136
53498,55,328,-395,-502,0.140938560
53498,56,39,-715,-520,0.142125984
53498,57,479,-1268,-1741,0.143313408
53498,58,299,-7132,-2026,0.144500832
53498,59,2719,-13942,-1110,0.145688256
53498,60,918,-15736,3141,0.146875680
53498,61,-1998,-11828,3295,0.148063104
53498,62,-3243,-9844,4661,0.149250528
53498,63,-577,-9463,4375,0.150437952
