sequence,sample,x,y,z,time_s
2340,1,43,-4719,1445,0.000000000
2340,2,-89,-11248,783,0.001187424
2340,3,-164,-5700,254,0.002374848
2340,4,-235,-3662,1078,0.003562272
2340,5,-151,-6673,461,0.004749696
2340,6,-239,-9550,865,0.005937120
2340,7,-50,-6727,464,0.007124544
2340,8,-132,-1527,907,0.008311968
2340,9,120,-806,970,0.009499392
2340,10,-27,-2227,994,0.010686816
2340,11,230,-5752,868,0.011874240
2340,12,194,-2849,804,0.013061664
2340,13,135,-506,268,0.014249088
2340,14,62,-1274,489,0.015436512
2340,15,-125,-2138,-504,0.016623936
2340,16,-180,-2176,-637,0.017811360
2340,17,-170,-1772,-315,0.018998784
2340,18,-299,-2517,-1290,0.020186208
2340,19,-291,-1917,-1075,0.021373632
2340,20,-420,-587,-1332,0.022561056
2340,21,-266,44,-1592,0.023748480
2340,22,-251,-1612,-1262,0.024935904
2340,23,282,-504,-2231,0.026123328
2340,24,-138,-4601,-1049,0.027310752
2340,25,279,-2399,-1528,0.028498176
2340,26,93,3008,-1783,0.029685600
2340,27,449,-15,1043,0.030873024
2340,28,212,374,-1646,0.032060448
2340,29,237,706,-1438,0.033247872
2340,30,289,131,-34,0.034435296
2340,31,47,833,-1383,0.035622720
2340,32,38,-252,202,0.036810144
2340,33,-170,-1002,-870,0.037997568
2340,34,-67,-1972,-504,0.039184992
2340,35,106,-3108,-792,0.040372416
2340,36,-2,-6146,-186,0.041559840
2340,37,60,-5577,215,0.042747264
2340,38,61,188,24,0.043934688
2340,39,61,-276,2174,0.045122112
2340,40,135,-5904,-676,0.046309536
2340,41,506,-7823,1072,0.047496960
2340,42,325,-5825,1935,0.048684384
2340,43,346,-6699,2013,0.049871808
2340,44,166,-7116,1477,0.051059232
2340,45,251,-8694,1781,0.052246656
2340,46,268,-9187,1143,0.053434080
2340,47,137,-6464,1814,0.054621504
2340,48,22,-4245,1477,0.055808928
2340,49,-3,-8038,557,0.056996352
2340,50,-52,-8416,894,0.058183776
2340,51,-71,-5389,892,0.059371200
2340,52,-62,-5862,1048,0.060558624
2340,53,-95,-4957,589,0.061746048
2340,54,-81,-2873,-678,0.062933472
2340,55,-75,-9529,-414,0.064120896
2340,56,-9,-8296,-51,0.065308320
2340,57,-126,-1998,466,0.066495744
2340,58,20,-5430,0,0.067683168
2340,59,-184,-9314,-667,0.068870592
2340,60,-107,-1805,-611,0.070058016
2340,61,-352,838,417,0.071245440
2340,62,-127,-3834,-137,0.072432864
2340,63,-288,-2537,-568,0.073620288
2340,64,-310,-1645,-621,0.074807712
2341,1,-145,-3620,-322,0.075995136
2341,2,-246,-4003,-614,0.077182560
2341,3,-97,-3700,-323,0.078369984
2341,4,-118,-1340,-1139,0.079557408
2341,5,-79,-3312,-1161,0.080744832
2341,6,60,-5630,-974,0.081932256
2341,7,-120,-6586,-508,0.083119680
2341,8,125,-8618,-118,0.084307104
2341,9,-68,-8968,-423,0.085494528
2341,10,-47,-6458,-545,0.086681952
2341,11,0,-7842,149,0.087869376
2341,12,-18,-8341,169,0.089056800
2341,13,9,-4642,864,0.090244224
2341,14,122,-3951,65,0.091431648
2341,15,230,-4985,-254,0.092619072
2341,16,340,-4090,205,0.093806496
2341,17,553,-335,-125,0.094993920
2341,18,399,-3579,-645,0.096181344
2341,19,597,-10203,-1912,0.097368768
2341,20,493,-8502,-860,0.098556192
2341,21,498,-3125,-777,0.099743616
2341,22,430,-8314,-371,0.100931040
2341,23,308,-12353,-852,0.102118464
2341,24,157,-5692,-1379,0.103305888
2341,25,48,-1743,-172,0.104493312
2341,26,-93,-2010,379,0.105680736
2341,27,-31,-1170,644,0.106868160
2341,28,124,-1113,994,0.108055584
2341,29,-42,-2700,592,0.109243008
2341,30,135,-2369,558,0.110430432
2341,31,76,-2822,742,0.111617856
2341,32,210,-5763,497,0.112805280
2341,33,292,-3995,257,0.113992704
2341,34,261,56,300,0.115180128
2341,35,107,-859,847,0.116367552
2341,36,11,-983,113,0.117554976
2341,37,-132,341,671,0.118742400
2341,38,-334,801,1094,0.119929824
2341,39,-570,660,1512,0.121117248
