sequence,sample,x,y,z,time_s
4680,1,330,-48,-785,0.000000000
4680,2,427,-466,-2955,0.001187424
4680,3,418,-3368,-3596,0.002374848
4680,4,112,-22360,-103,0.003562272
4680,5,1,-19820,-378,0.004749696
4680,6,-523,-3334,-1599,0.005937120
4680,7,-434,211,-3208,0.007124544
4680,8,-693,331,-2110,0.008311968
4680,9,-660,749,-2009,0.009499392
4680,10,-455,-7151,2039,0.010686816
4680,11,-968,-5950,-248,0.011874240
4680,12,-603,-4230,725,0.013061664
4680,13,-514,-4516,-357,0.014249088
4680,14,-296,1085,194,0.015436512
4680,15,-65,1117,2647,0.016623936
4680,16,11,982,198,0.017811360
4680,17,155,407,240,0.018998784
4680,18,-108,-440,2452,0.020186208
4680,19,-248,623,3258,0.021373632
4680,20,-137,-1188,4430,0.022561056
4680,21,-365,-9639,-175,0.023748480
4680,22,202,-21817,1870,0.024935904
4680,23,-471,-16066,101,0.026123328
4680,24,-638,-753,522,0.027310752
4680,25,-422,-1392,844,0.028498176
4680,26,-232,-2092,954,0.029685600
4680,27,518,-5235,693,0.030873024
4680,28,628,-10408,3319,0.032060448
4680,29,287,-9445,3768,0.033247872
4680,30,672,-6314,2859,0.034435296
4680,31,812,-6364,3335,0.035622720
4680,32,953,-9202,1690,0.036810144
4680,33,667,-8266,806,0.037997568
4680,34,475,-5588,703,0.039184992
4680,35,275,-6381,394,0.040372416
4680,36,-22,-5719,643,0.041559840
4680,37,-56,355,29,0.042747264
4680,38,159,-362,589,0.043934688
4680,39,405,-2880,-745,0.045122112
4680,40,688,-1764,-706,0.046309536
4680,41,484,-280,-549,0.047496960
4680,42,909,-3788,-1204,0.048684384
4680,43,903,-3540,-1464,0.049871808
4680,44,1115,-1571,-1942,0.051059232
4680,45,872,-6668,-1451,0.052246656
4680,46,817,-11528,-2280,0.053434080
4680,47,257,-7451,-2617,0.054621504
4680,48,-18,-6891,-2590,0.055808928
4680,49,-482,-4762,-3143,0.056996352
4680,50,-864,-1921,-3017,0.058183776
4680,51,-586,-4971,-2329,0.059371200
4680,52,-639,-6420,-2538,0.060558624
4680,53,-498,-4253,-2570,0.061746048
4680,54,-596,-5970,-2577,0.062933472
4680,55,-422,-9291,-2011,0.064120896
4680,56,-45,-10472,-1211,0.065308320
4680,57,268,-11998,-1438,0.066495744
4680,58,216,-10220,-1288,0.067683168
4680,59,77,-7991,-1047,0.068870592
4680,60,-166,-2342,-747,0.070058016
4680,61,-291,673,22,0.071245440
4680,62,-852,-2316,699,0.072432864
4680,63,-930,-3797,-354,0.073620288
4680,64,-1007,-2680,-191,0.074807712
4681,1,-1334,-3603,206,0.075995136
4681,2,-943,-5195,-92,0.077182560
4681,3,-985,-7684,1020,0.078369984
4681,4,-494,-8402,959,0.079557408
4681,5,-160,-2500,482,0.080744832
4681,6,203,-2015,2309,0.081932256
4681,7,415,-4005,2342,0.083119680
4681,8,338,243,2096,0.084307104
4681,9,485,1236,3381,0.085494528
4681,10,641,-855,4176,0.086681952
4681,11,443,430,1820,0.087869376
4681,12,493,953,3466,0.089056800
4681,13,-343,3414,4713,0.090244224
4681,14,-378,3268,2149,0.091431648
4681,15,-594,-656,3242,0.092619072
4681,16,-379,39,3035,0.093806496
4681,17,47,-378,3749,0.094993920
4681,18,4,-800,2330,0.096181344
4681,19,106,-1297,1571,0.097368768
4681,20,116,-2997,2510,0.098556192
4681,21,1372,-5016,-1793,0.099743616
4681,22,673,-15726,1457,0.100931040
4681,23,1197,-7497,3028,0.102118464
4681,24,645,2296,-1518,0.103305888
4681,25,988,-1283,1240,0.104493312
4681,26,911,1543,-1349,0.105680736
4681,27,835,2669,-764,0.106868160
4681,28,504,-125,965,0.108055584
4681,29,-451,1314,-3895,0.109243008
4681,30,-418,-582,-3230,0.110430432
4681,31,-738,-203,-3853,0.111617856
4681,32,-665,141,-3752,0.112805280
4681,33,57,-5150,-4922,0.113992704
4681,34,-422,-16551,-3249,0.115180128
4681,35,233,-16034,-4323,0.116367552
4681,36,-248,-8397,-3253,0.117554976
4681,37,-153,-4634,-3376,0.118742400
4681,38,232,-5524,-3313,0.119929824
4681,39,627,-9597,-3995,0.121117248
4681,40,672,-13407,-2216,0.122304672
4681,41,123,-7035,-1898,0.123492096
4681,42,-377,-1132,-924,0.124679520
4681,43,-411,-7162,-1246,0.125866944
4681,44,-451,-11271,-1956,0.127054368
4681,45,-606,-6114,-1110,0.128241792
4681,46,-1117,-5327,-1620,0.129429216
4681,47,-1021,-10769,-1153,0.130616640
4681,48,-977,-14195,-706,0.131804064
4681,49,-720,-13328,98,0.132991488
4681,50,-357,-7438,1558,0.134178912
4681,51,-634,292,1017,0.135366336
4681,52,128,-39,2521,0.136553760
4681,53,613,-765,3410,0.137741184
4681,54,267,1112,2749,0.138928608
4681,55,253,384,3801,0.140116032
4681,56,403,287,3777,0.141303456
4681,57,506,969,4387,0.142490880
4681,58,374,171,4161,0.143678304
4681,59,28,-377,4283,0.144865728
4681,60,-21,-1004,5253,0.146053152
4681,61,-439,-3299,4473,0.147240576
4681,62,70,-10044,1041,0.148428000
4681,63,-193,-17396,6122,0.149615424
4681,64,224,-9062,3962,0.150802848
4682,1,90,-1728,2422,0.151990272
4682,2,184,-861,692,0.153177696
4682,3,649,1428,2937,0.154365120
4682,4,623,1286,2207,0.155552544
4682,5,969,-416,2352,0.156739968
4682,6,739,-989,731,0.157927392
4682,7,1058,1241,824,0.159114816
4682,8,690,931,420,0.160302240
4682,9,641,642,-1051,0.161489664
4682,10,547,1268,-1330,0.162677088
4682,11,207,284,-1919,0.163864512
4682,12,-4,1679,-3957,0.165051936
4682,13,-282,1350,-3680,0.166239360
4682,14,-330,1586,-3451,0.167426784
4682,15,-283,179,-3434,0.168614208
4682,16,-95,-681,-3855,0.169801632
4682,17,-166,-1763,-4698,0.170989056
4682,18,256,-11876,-6562,0.172176480
4682,19,57,-14188,-5678,0.173363904
4682,20,208,-10202,-2550,0.174551328
4682,21,20,-3323,-2402,0.175738752
4682,22,136,-3998,-1839,0.176926176
4682,23,394,-11818,-2834,0.178113600
4682,24,50,-10033,-3421,0.179301024
4682,25,-326,-5787,-3610,0.180488448
4682,26,-641,-11000,-3028,0.181675872
4682,27,-879,-15111,-2522,0.182863296
4682,28,-463,-6709,-987,0.184050720
4682,29,-831,-1673,-514,0.185238144
4682,30,-776,-1623,-732,0.186425568
4682,31,-793,-3013,212,0.187612992
4682,32,-454,-8957,-647,0.188800416
4682,33,-71,-9684,725,0.189987840
4682,34,-229,-7187,694,0.191175264
4682,35,1,-8649,1631,0.192362688
4682,36,204,-8866,2437,0.193550112
4682,37,27,-2639,1935,0.194737536
4682,38,-7,-4953,2233,0.195924960
4682,39,-108,-8147,2318,0.197112384
4682,40,-23,-2490,3306,0.198299808
4682,41,132,-244,3806,0.199487232
4682,42,-349,-1948,3771,0.200674656
4682,43,-337,-3237,3109,0.201862080
4682,44,433,-3842,3575,0.203049504
4682,45,136,-9122,4600,0.204236928
4682,46,311,-10141,4275,0.205424352
4682,47,-126,-3259,3767,0.206611776
4682,48,29,248,2780,0.207799200
4682,49,207,-824,6156,0.208986624
4682,50,603,573,4674,0.210174048
4682,51,357,381,3905,0.211361472
4682,52,580,178,3402,0.212548896
4682,53,275,-131,2818,0.213736320
4682,54,549,-1196,2244,0.214923744
4682,55,207,-11250,-3889,0.216111168
4682,56,621,-18298,-822,0.217298592
4682,57,585,-8412,30,0.218486016
4682,58,299,1140,-502,0.219673440
4682,59,490,505,1745,0.220860864
4682,60,619,776,729,0.222048288
4682,61,494,-846,-4325,0.223235712
4682,62,912,-6628,-3508,0.224423136
4682,63,398,-6589,-2457,0.225610560
4682,64,440,-3112,-3329,0.226797984
4683,1,583,-1,-2570,0.227985408
4683,2,175,-3053,-5042,0.229172832
4683,3,346,-9076,-4987,0.230360256
4683,4,-129,-3349,-3657,0.231547680
4683,5,-331,4500,-5243,0.232735104
4683,6,-204,939,-1841,0.233922528
4683,7,-457,2501,-5293,0.235109952
4683,8,-296,3283,-4078,0.236297376
4683,9,-155,960,-2080,0.237484800
4683,10,-492,1328,-4078,0.238672224
4683,11,-267,-1610,-4049,0.239859648
4683,12,-234,-10905,-2011,0.241047072
4683,13,-245,-8612,-1368,0.242234496
4683,14,-328,2151,-1935,0.243421920
4683,15,-625,128,169,0.244609344
4683,16,-446,1161,-1129,0.245796768
4683,17,-809,2335,-246,0.246984192
4683,18,-729,120,1570,0.248171616
4683,19,-1032,115,1313,0.249359040
4683,20,-1272,-1937,1137,0.250546464
4683,21,-311,-5685,685,0.251733888
4683,22,-689,-10026,4164,0.252921312
4683,23,-195,-9832,2928,0.254108736
4683,24,-242,-4557,1373,0.255296160
4683,25,-223,-1723,2564,0.256483584
4683,26,-25,-5638,3050,0.257671008
4683,27,315,-14528,4275,0.258858432
4683,28,222,-13283,4507,0.260045856
4683,29,218,-7575,3582,0.261233280
4683,30,-95,-5537,3920,0.262420704
4683,31,-413,-3393,4737,0.263608128
4683,32,108,-8030,4398,0.264795552
4683,33,39,-11824,4019,0.265982976
4683,34,9,-6384,2432,0.267170400
4683,35,109,-4016,2706,0.268357824
4683,36,247,-11416,2715,0.269545248
4683,37,909,-13413,2370,0.270732672
4683,38,1109,-8676,1245,0.271920096
4683,39,1177,-10207,-113,0.273107520
4683,40,1253,-9690,-400,0.274294944
4683,41,1068,-5491,53,0.275482368
4683,42,1232,-5036,399,0.276669792
4683,43,1128,-10758,-862,0.277857216
4683,44,828,-13834,-1748,0.279044640
4683,45,642,-9339,-2003,0.280232064
4683,46,286,-1108,-1651,0.281419488
4683,47,27,1071,-751,0.282606912
4683,48,-143,-2016,-1787,0.283794336
4683,49,369,-5638,-3356,0.284981760
4683,50,195,-5305,-3013,0.286169184
4683,51,-30,-3329,-1769,0.287356608
4683,52,-291,-2267,-2097,0.288544032
4683,53,150,688,-1788,0.289731456
4683,54,204,-169,-3134,0.290918880
4683,55,86,-7645,-3786,0.292106304
4683,56,206,-9791,-2945,0.293293728
4683,57,-144,-716,-2020,0.294481152
4683,58,-440,659,-1659,0.295668576
4683,59,-445,-526,-1319,0.296856000
4683,60,-1127,-3763,-3113,0.298043424
4683,61,-632,-5433,-2054,0.299230848
4683,62,-1099,483,-686,0.300418272
