sequence,sample,x,y,z,time_s
0,1,-45,37,-8106,-0.075630240
0,2,-71,6,-8091,-0.074429760
0,3,-95,3,-8087,-0.073229280
0,4,-107,-17,-8121,-0.072028800
0,5,-153,2,-8088,-0.070828320
0,6,-164,-8,-8096,-0.069627840
0,7,-133,-14,-8075,-0.068427360
0,8,-116,-18,-8116,-0.067226880
0,9,-100,10,-8157,-0.066026400
0,10,-49,9,-8141,-0.064825920
0,11,-54,-3,-8129,-0.063625440
0,12,-94,3,-8105,-0.062424960
0,13,-90,-6,-8122,-0.061224480
0,14,-75,-2,-8100,-0.060024000
0,15,-74,-23,-8092,-0.058823520
0,16,-36,-18,-8111,-0.057623040
0,17,-40,-70,-8115,-0.056422560
0,18,-42,-55,-8092,-0.055222080
0,19,-52,-67,-8078,-0.054021600
0,20,-105,-45,-8056,-0.052821120
0,21,-110,-7,-8089,-0.051620640
0,22,-122,-20,-8107,-0.050420160
0,23,-149,-26,-8080,-0.049219680
0,24,-173,9,-8086,-0.048019200
0,25,-147,-16,-8106,-0.046818720
0,26,-114,-33,-8125,-0.045618240
0,27,-47,-42,-8083,-0.044417760
0,28,-44,-44,-8093,-0.043217280
0,29,-32,-61,-8066,-0.042016800
0,30,0,-42,-8086,-0.040816320
0,31,-33,-51,-8077,-0.039615840
0,32,-47,-47,-8072,-0.038415360
0,33,-64,-24,-8087,-0.037214880
0,34,-85,-3,-8089,-0.036014400
0,35,-114,-8,-8086,-0.034813920
0,36,-148,-1,-8089,-0.033613440
0,37,-167,-29,-8087,-0.032412960
0,38,-126,-51,-8081,-0.031212480
0,39,-102,-41,-8070,-0.030012000
0,40,-67,-32,-8083,-0.028811520
0,41,-38,-43,-8051,-0.027611040
0,42,-47,-61,-8085,-0.026410560
0,43,-60,-43,-8111,-0.025210080
0,44,-83,-22,-8118,-0.024009600
0,45,-110,7,-8076,-0.022809120
0,46,-135,47,-8079,-0.021608640
0,47,-120,32,-8111,-0.020408160
0,48,-107,11,-8103,-0.019207680
0,49,-89,-25,-8101,-0.018007200
0,50,-95,-16,-8061,-0.016806720
0,51,-54,-32,-8081,-0.015606240
0,52,-66,-53,-8106,-0.014405760
0,53,-56,-27,-8126,-0.013205280
0,54,-38,-15,-8089,-0.012004800
0,55,-73,10,-8110,-0.010804320
0,56,-84,31,-8097,-0.009603840
0,57,-129,46,-8119,-0.008403360
0,58,-135,61,-8098,-0.007202880
0,59,-142,44,-8102,-0.006002400
0,60,-125,22,-8142,-0.004801920
0,61,-128,20,-8147,-0.003601440
0,62,-97,-24,-8142,-0.002400960
0,63,-69,-26,-8103,-0.001200480
0,64,-20,-41,-8110,0.000000000
1,1,-81,-29,-8136,0.001187424
1,2,-55,-24,-8115,0.002374848
1,3,-75,-9,-8097,0.003562272
1,4,-77,31,-8073,0.004749696
1,5,-84,35,-8100,0.005937120
1,6,-106,29,-8093,0.007124544
1,7,-112,39,-8127,0.008311968
1,8,-98,35,-8100,0.009499392
1,9,-119,3,-8116,0.010686816
1,10,-80,-3,-8110,0.011874240
1,11,-96,-13,-8102,0.013061664
1,12,-98,-3,-8092,0.014249088
1,13,-58,13,-8099,0.015436512
1,14,-92,9,-8106,0.016623936
1,15,-84,22,-8102,0.017811360
1,16,-94,34,-8089,0.018998784
1,17,-96,20,-8085,0.020186208
1,18,-68,25,-8126,0.021373632
1,19,-97,37,-8109,0.022561056
1,20,-111,11,-8112,0.023748480
1,21,-97,-4,-8083,0.024935904
1,22,-89,18,-8077,0.026123328
1,23,-89,1,-8097,0.027310752
1,24,-77,-29,-8111,0.028498176
1,25,-90,1,-8085,0.029685600
1,26,-75,-22,-8078,0.030873024
1,27,-66,3,-8126,0.032060448
1,28,-96,-1,-8091,0.033247872
1,29,-87,5,-8105,0.034435296
1,30,-117,27,-8112,0.035622720
1,31,-121,50,-8117,0.036810144
1,32,-104,29,-8126,0.037997568
1,33,-101,17,-8123,0.039184992
1,34,-94,-12,-8128,0.040372416
1,35,-85,-21,-8103,0.041559840
1,36,-83,-19,-8146,0.042747264
1,37,-64,-8,-8122,0.043934688
1,38,-83,-17,-8120,0.045122112
1,39,-71,-8,-8099,0.046309536
1,40,-89,16,-8089,0.047496960
1,41,-91,24,-8100,0.048684384
1,42,-106,8,-8075,0.049871808
1,43,-92,7,-8081,0.051059232
1,44,-86,18,-8092,0.052246656
1,45,-74,-12,-8117,0.053434080
1,46,-91,-26,-8086,0.054621504
1,47,-86,-41,-8108,0.055808928
1,48,-79,-19,-8085,0.056996352
1,49,-82,-24,-8095,0.058183776
1,50,-105,-15,-8092,0.059371200
1,51,-82,-11,-8081,0.060558624
1,52,-68,15,-8109,0.061746048
1,53,-82,-32,-8108,0.062933472
1,54,-99,-31,-8124,0.064120896
1,55,-62,-10,-8099,0.065308320
1,56,-55,-7,-8107,0.066495744
1,57,-78,-29,-8068,0.067683168
1,58,-98,-49,-8081,0.068870592
1,59,-88,-47,-8095,0.070058016
1,60,-81,-49,-8095,0.071245440
1,61,-79,-52,-8085,0.072432864
1,62,-73,-39,-8088,0.073620288
1,63,-75,-36,-8093,0.074807712
1,64,-73,-29,-8075,0.075995136
2,1,-101,-30,-8085,0.077182560
2,2,-90,-15,-8091,0.078369984
2,3,-81,17,-8097,0.079557408
2,4,-116,-6,-8095,0.080744832
2,5,-90,-14,-8112,0.081932256
2,6,-90,-31,-8100,0.083119680
2,7,-70,-34,-8126,0.084307104
2,8,-84,-35,-8082,0.085494528
2,9,-83,-24,-8113,0.086681952
2,10,-97,-19,-8090,0.087869376
2,11,-91,-8,-8087,0.089056800
2,12,-78,-38,-8089,0.090244224
2,13,-100,-34,-8086,0.091431648
2,14,-99,-30,-8061,0.092619072
2,15,-90,-18,-8092,0.093806496
2,16,-104,-20,-8118,0.094993920
2,17,-105,-20,-8103,0.096181344
2,18,-95,-7,-8075,0.097368768
2,19,-88,-27,-8106,0.098556192
2,20,-65,-7,-8101,0.099743616
2,21,-81,-5,-8103,0.100931040
